ensembl_id,gene_symbol
ENSG00000172575,RASGRP1
ENSG00000067992,PDK3
ENSG00000134595,SOX3
ENSG00000196406,SPANXD
ENSG00000233421,LINC01783
ENSG00000163618,CADPS
ENSG00000103266,STUB1
ENSG00000250982,GAPDHP35
ENSG00000203876,ADD3-AS1
ENSG00000177469,CAVIN1
ENSG00000237971,AL445523.1
ENSG00000288913,
ENSG00000187658,C5orf52
ENSG00000228170,AL031963.1
ENSG00000263829,FAM60BP
ENSG00000223546,LINC00630
ENSG00000272342,LINC01115
ENSG00000249693,THEGL
ENSG00000253054,RNU7-77P
ENSG00000188611,ASAH2
ENSG00000278662,GOLGA6L10
ENSG00000182963,GJC1
ENSG00000225831,RPS18P1
ENSG00000285210,AL136382.1
ENSG00000272564,AC012511.1
ENSG00000112695,COX7A2
ENSG00000287238,
ENSG00000273973,AC025162.2
ENSG00000186416,NKRF
ENSG00000273744,RF00015
ENSG00000167461,RAB8A
ENSG00000277825,AC020917.3
ENSG00000234141,AC006042.4
ENSG00000255231,MRPS36P4
ENSG00000231563,AL670729.1
ENSG00000278636,RF00017
ENSG00000259335,HNRNPMP1
ENSG00000129204,USP6
ENSG00000133136,GNG5P2
ENSG00000271868,AC114810.1
ENSG00000279597,AL031593.1
ENSG00000279672,AP006621.5
ENSG00000289631,
ENSG00000286780,
ENSG00000179826,MRGPRX3
ENSG00000229291,AL139161.1
ENSG00000256464,YWHABP2
ENSG00000227463,AL390838.1
ENSG00000160213,CSTB
ENSG00000241985,WWTR1-IT1
ENSG00000127774,EMC6
ENSG00000082556,OPRK1
ENSG00000230013,AL359182.2
ENSG00000263300,AC015853.3
ENSG00000162520,SYNC
ENSG00000270204,AC020549.2
ENSG00000229815,CCNB1IP1P1
ENSG00000271029,AC135178.6
ENSG00000239577,RN7SL388P
ENSG00000272662,AC073352.1
ENSG00000241493,AC018638.3
ENSG00000229897,SEPT7P7
ENSG00000207746,MIR575
ENSG00000124333,VAMP7
ENSG00000287750,
ENSG00000231613,AC099568.1
ENSG00000229324,NUTF2P7
ENSG00000179818,PCBP1-AS1
ENSG00000223911,AC009480.1
ENSG00000237447,CDC27P2
ENSG00000112699,GMDS
ENSG00000230221,AL157384.1
ENSG00000228175,GEMIN8P4
ENSG00000289582,
ENSG00000275183,LENG9
ENSG00000231549,ATP5MDP1
ENSG00000274502,ANKRD20A6P
ENSG00000235052,AL021154.1
ENSG00000238180,AC017079.2
ENSG00000166436,TRIM66
ENSG00000270060,AC090589.3
ENSG00000105429,MEGF8
ENSG00000184900,SUMO3
ENSG00000090060,PAPOLA
ENSG00000205861,PCOTH
ENSG00000133101,CCNA1
ENSG00000102908,NFAT5
ENSG00000269737,AL691432.1
ENSG00000106025,TSPAN12
ENSG00000232060,SLC4A1APP1
ENSG00000267904,AC024075.1
ENSG00000250447,LINC02105
ENSG00000274525,AC008443.7
ENSG00000244610,RN7SL756P
ENSG00000183239,AL109615.1
ENSG00000279747,AC130456.6
ENSG00000117682,DHDDS
ENSG00000171747,LGALS4
ENSG00000263916,AC100778.2
ENSG00000154262,ABCA6
ENSG00000284646,AL031291.1
ENSG00000252552,RNU6-307P
ENSG00000236636,AL627308.2
ENSG00000287450,
ENSG00000235078,AC231981.1
ENSG00000199460,RNU6-1216P
ENSG00000070190,DAPP1
ENSG00000250971,AC108474.1
ENSG00000215018,COL28A1
ENSG00000253550,AC016065.2
ENSG00000254370,AC025871.2
ENSG00000229207,SERPINH1P1
ENSG00000231995,AL590399.4
ENSG00000129084,PSMA1
ENSG00000255236,AP002992.1
ENSG00000254638,AP002884.2
ENSG00000256377,AC009509.1
ENSG00000258365,AC073655.2
ENSG00000286385,
ENSG00000100577,GSTZ1
ENSG00000263235,AC006111.2
ENSG00000285822,
ENSG00000070540,WIPI1
ENSG00000283532,MIR4317
ENSG00000276043,UHRF1
ENSG00000198046,ZNF667
ENSG00000233818,AP000695.2
ENSG00000232396,AC004882.1
ENSG00000291015,
ENSG00000213309,RPL9P18
ENSG00000272856,AC112250.2
ENSG00000108255,CRYBA1
ENSG00000008382,MPND
ENSG00000287293,
ENSG00000272902,TBC1D8-AS1
ENSG00000212146,RNU6-910P
ENSG00000255500,AC109635.6
ENSG00000261546,AC135782.3
ENSG00000288080,
ENSG00000200874,RF00019
ENSG00000278374,RF00015
ENSG00000170161,AL512625.1
ENSG00000243007,RPL12P35
ENSG00000264968,AC090844.2
ENSG00000116691,MIIP
ENSG00000160703,NLRX1
ENSG00000261002,AC036103.1
ENSG00000140474,ULK3
ENSG00000103245,NARFL
ENSG00000274164,RNA5SP439
ENSG00000267920,SNX6P1
ENSG00000189325,C6orf222
ENSG00000274967,RF00019
ENSG00000066405,CLDN18
ENSG00000256039,LINC02446
ENSG00000279452,AC006277.1
ENSG00000100075,SLC25A1
ENSG00000272864,AC135803.1
ENSG00000223393,AL118511.1
ENSG00000238829,RNU7-45P
ENSG00000235288,AC099329.1
ENSG00000174599,TRAM1L1
ENSG00000227765,MYL12BP2
ENSG00000248648,AC113410.1
ENSG00000222266,RNU6-757P
ENSG00000233330,AL078581.1
ENSG00000213216,AC007066.1
ENSG00000264006,AKR1C8P
ENSG00000254500,RANP3
ENSG00000257271,KIRREL3-AS1
ENSG00000132964,CDK8
ENSG00000102595,UGGT2
ENSG00000258455,AL158801.3
ENSG00000289992,
ENSG00000260144,AC100827.2
ENSG00000173976,RAX2
ENSG00000132024,CC2D1A
ENSG00000270760,AD001527.1
ENSG00000196235,SUPT5H
ENSG00000224141,MIR548XHG
ENSG00000273342,AP000553.3
ENSG00000099956,SMARCB1
ENSG00000138435,CHRNA1
ENSG00000237298,TTN-AS1
ENSG00000250049,AC114316.2
ENSG00000251414,AC138956.2
ENSG00000252202,RF00019
ENSG00000146477,SLC22A3
ENSG00000233170,AC138356.2
ENSG00000216937,CCDC7
ENSG00000265719,MIR4681
ENSG00000134001,EIF2S1
ENSG00000270000,AC005479.2
ENSG00000187951,ARHGAP11B
ENSG00000182405,PGBD4
ENSG00000277144,AC092757.3
ENSG00000289162,
ENSG00000290927,
ENSG00000260018,AC040169.1
ENSG00000288909,
ENSG00000267157,AC011499.1
ENSG00000105127,AKAP8
ENSG00000289620,
ENSG00000281491,DNAJB5-AS1
ENSG00000286952,
ENSG00000146826,C7orf43
ENSG00000164896,FASTK
ENSG00000285582,
ENSG00000213484,EIF4A1P8
ENSG00000100926,TM9SF1
ENSG00000287858,
ENSG00000257727,CNPY2
ENSG00000137960,GIPC2
ENSG00000241738,ZNF90P1
ENSG00000164403,SHROOM1
ENSG00000272469,RN7SL760P
ENSG00000285859,
ENSG00000285581,
ENSG00000265137,MIR3192
ENSG00000222610,RNU6-402P
ENSG00000074219,TEAD2
ENSG00000266533,MIR3619
ENSG00000249084,AC027627.1
ENSG00000286332,
ENSG00000222679,RNU6-1267P
ENSG00000264235,AP005329.1
ENSG00000261168,AL592424.1
ENSG00000176732,PFN4
ENSG00000287620,
ENSG00000127419,TMEM175
ENSG00000272744,AC107214.2
ENSG00000236796,AL157884.3
ENSG00000280311,AC131212.4
ENSG00000169246,NPIPB3
ENSG00000159593,NAE1
ENSG00000280190,AC027279.4
ENSG00000271394,RF00100
ENSG00000141437,SLC25A52
ENSG00000276570,AC010327.5
ENSG00000231795,ITCH-IT1
ENSG00000228827,AL929410.1
ENSG00000171311,EXOSC1
ENSG00000234193,AC013476.1
ENSG00000241511,RPS15AP24
ENSG00000289539,
ENSG00000274514,RF00017
ENSG00000285750,
ENSG00000185024,BRF1
ENSG00000290569,
ENSG00000281183,NPTN-IT1
ENSG00000270083,AL021878.2
ENSG00000230604,TSEN15P2
ENSG00000135931,ARMC9
ENSG00000289183,
ENSG00000281195,AC007878.1
ENSG00000273344,PAXIP1-AS1
ENSG00000232098,AC012313.1
ENSG00000229635,AL137159.1
ENSG00000202434,RF00394
ENSG00000266109,MIR4440
ENSG00000288963,
ENSG00000256973,AC053513.1
ENSG00000222767,RF00019
ENSG00000124243,BCAS4
ENSG00000183172,SMDT1
ENSG00000227359,AC017074.1
ENSG00000240317,RN7SL764P
ENSG00000256894,AC022509.3
ENSG00000131351,HAUS8
ENSG00000105675,ATP4A
ENSG00000181163,NPM1
ENSG00000201421,RF00019
ENSG00000249617,AC106872.7
ENSG00000214671,RPL6P12
ENSG00000173221,GLRX
ENSG00000275001,RF02271
ENSG00000258626,COX7A2P1
ENSG00000175265,GOLGA8A
ENSG00000181038,METTL23
ENSG00000201151,RF00275
ENSG00000073169,SELENOO
ENSG00000230583,GTF2IRD1P1
ENSG00000273015,AC008124.1
ENSG00000231409,AC018868.1
ENSG00000240449,AC005586.1
ENSG00000290005,
ENSG00000202523,RF00019
ENSG00000283863,MIR3960
ENSG00000257329,AC011611.2
ENSG00000102539,MLNR
ENSG00000158792,SPATA2L
ENSG00000266559,MIR4530
ENSG00000286118,
ENSG00000230929,AC099513.1
ENSG00000212187,RF00568
ENSG00000275467,AC083806.3
ENSG00000136522,MRPL47
ENSG00000244234,GMCL2
ENSG00000229820,CR391992.1
ENSG00000241983,RN7SL566P
ENSG00000107518,ATRNL1
ENSG00000226029,LINC01772
ENSG00000207632,MIR588
ENSG00000236889,AC244035.2
ENSG00000289962,
ENSG00000214321,CBX1P4
ENSG00000259160,AL049869.4
ENSG00000235145,RPSAP16
ENSG00000270104,AL670729.3
ENSG00000258471,AL355922.2
ENSG00000259351,AC015914.1
ENSG00000238220,AP000275.1
ENSG00000100395,L3MBTL2
ENSG00000272562,AL512343.2
ENSG00000125249,RAP2A
ENSG00000268282,AC010328.2
ENSG00000117620,SLC35A3
ENSG00000101945,SUV39H1
ENSG00000232930,AC083864.2
ENSG00000172382,PRSS27
ENSG00000142396,ERVK3-1
ENSG00000221420,SNORA81
ENSG00000006744,ELAC2
ENSG00000235141,COX6CP17
ENSG00000288871,
ENSG00000241640,AC092757.1
ENSG00000269583,L34079.3
ENSG00000116819,TFAP2E
ENSG00000270981,AC092944.2
ENSG00000231952,DPY19L1P2
ENSG00000092009,CMA1
ENSG00000124067,SLC12A4
ENSG00000290796,
ENSG00000270808,AC022400.4
ENSG00000224584,UBE2V1P13
ENSG00000099797,TECR
ENSG00000224334,AP000357.1
ENSG00000285668,
ENSG00000272735,AC007881.3
ENSG00000259388,AC025040.2
ENSG00000163472,TMEM79
ENSG00000233018,AL732292.1
ENSG00000078246,TULP3
ENSG00000234003,MTATP6P27
ENSG00000181896,ZNF101
ENSG00000201178,RF00019
ENSG00000205424,AL592528.1
ENSG00000212389,RNU6-1275P
ENSG00000214263,RPSAP53
ENSG00000258952,SALRNA1
ENSG00000179523,EIF3J-AS1
ENSG00000274758,AC006435.3
ENSG00000083457,ITGAE
ENSG00000267924,AC139769.2
ENSG00000273076,AL021707.7
ENSG00000254461,AP001107.4
ENSG00000135631,RAB11FIP5
ENSG00000108651,UTP6
ENSG00000279544,AL133243.4
ENSG00000250508,AP000808.1
ENSG00000230020,NHS-AS1
ENSG00000222942,RN7SKP58
ENSG00000261329,AC016597.1
ENSG00000269907,AL158827.2
ENSG00000279344,AC007342.6
ENSG00000188050,RNF133
ENSG00000243560,RN7SL364P
ENSG00000232124,AP001057.1
ENSG00000158571,PFKFB1
ENSG00000259083,AL132639.3
ENSG00000273265,CNNM3-DT
ENSG00000130024,PHF10
ENSG00000267249,AP005482.3
ENSG00000065548,ZC3H15
ENSG00000227487,NCAM1-AS1
ENSG00000255237,AC138230.1
ENSG00000103197,TSC2
ENSG00000291006,
ENSG00000230185,C9orf147
ENSG00000290476,
ENSG00000185038,MROH2A
ENSG00000253697,AC103834.1
ENSG00000237934,AL590729.1
ENSG00000254669,AL135934.1
ENSG00000258935,AL096869.1
ENSG00000131788,PIAS3
ENSG00000114988,LMAN2L
ENSG00000289274,
ENSG00000240729,AC146507.2
ENSG00000226068,HNRNPA3P4
ENSG00000253437,RNU6-988P
ENSG00000177791,MYOZ1
ENSG00000156587,UBE2L6
ENSG00000188828,GLRA4
ENSG00000231333,RPL34P6
ENSG00000188846,RPL14
ENSG00000186222,BLOC1S4
ENSG00000250786,SNHG18
ENSG00000254343,AC091563.1
ENSG00000237233,TMEM26-AS1
ENSG00000181625,SLX1B
ENSG00000288753,
ENSG00000287035,
ENSG00000066379,ZNRD1
ENSG00000222488,RNU6-285P
ENSG00000280194,AD000864.1
ENSG00000286834,
ENSG00000266126,AC005730.3
ENSG00000233668,AL353662.2
ENSG00000203334,AP003027.1
ENSG00000143793,C1orf35
ENSG00000271737,AC008608.2
ENSG00000258082,AL391832.3
ENSG00000255234,AP000446.1
ENSG00000287766,
ENSG00000188761,BCL2L15
ENSG00000259353,AC090515.4
ENSG00000200942,RNU6-501P
ENSG00000273106,AC019129.2
ENSG00000231534,FBXO36-IT1
ENSG00000249274,PDLIM1P4
ENSG00000250573,AC006499.4
ENSG00000157426,AASDH
ENSG00000227908,AC016596.1
ENSG00000124802,EEF1E1
ENSG00000135218,CD36
ENSG00000227199,ST7-AS1
ENSG00000240427,RPS26P34
ENSG00000122729,ACO1
ENSG00000221829,FANCG
ENSG00000278831,AL513190.1
ENSG00000237361,TUSC8
ENSG00000259587,AC114546.2
ENSG00000137776,SLTM
ENSG00000262370,AC108134.3
ENSG00000105204,DYRK1B
ENSG00000200779,RNU6-105P
ENSG00000239779,WBP1
ENSG00000023734,STRAP
ENSG00000199172,MIR331
ENSG00000284685,AC009093.10
ENSG00000291235,
ENSG00000240905,RN7SL798P
ENSG00000256762,STH
ENSG00000101665,SMAD7
ENSG00000225498,AC002064.1
ENSG00000256469,AP002383.2
ENSG00000159461,AMFR
ENSG00000237916,AC011753.4
ENSG00000115756,HPCAL1
ENSG00000272172,AC138696.2
ENSG00000282787,AL157888.1
ENSG00000137478,FCHSD2
ENSG00000003056,M6PR
ENSG00000199865,RNU6-495P
ENSG00000152684,PELO
ENSG00000243038,AL117692.1
ENSG00000287022,
ENSG00000163263,C1orf189
ENSG00000284308,C2orf81
ENSG00000174928,C3orf33
ENSG00000227072,AL353706.1
ENSG00000239365,RPS26P49
ENSG00000267461,AC079210.1
ENSG00000267284,AC022031.2
ENSG00000262248,AC027796.2
ENSG00000262905,AC015853.1
ENSG00000109103,UNC119
ENSG00000115274,INO80B
ENSG00000289024,
ENSG00000234578,AL355483.4
ENSG00000251158,AC131392.2
ENSG00000235397,EPN2-AS1
ENSG00000274713,MIR7974
ENSG00000260209,AP000842.3
ENSG00000278972,AC015920.1
ENSG00000063761,ADCK1
ENSG00000287512,
ENSG00000086758,HUWE1
ENSG00000234025,RBPMS2P1
ENSG00000200397,RF00019
ENSG00000038358,EDC4
ENSG00000163482,STK36
ENSG00000233626,AC092814.1
ENSG00000260981,AC091932.1
ENSG00000218586,AC006971.1
ENSG00000229196,AC087071.1
ENSG00000213215,OR2F1
ENSG00000239983,AC016687.1
ENSG00000249534,LINC01258
ENSG00000139719,VPS33A
ENSG00000130254,SAFB2
ENSG00000235990,RPL23AP20
ENSG00000254802,AC022182.2
ENSG00000261248,AC009120.4
ENSG00000257752,AC091516.1
ENSG00000274427,AC145423.2
ENSG00000147127,RAB41
ENSG00000218896,TUBB8P2
ENSG00000204152,TIMM23B
ENSG00000253626,EIF5AL1
ENSG00000225401,TGIF2P1
ENSG00000173535,TNFRSF10C
ENSG00000236844,AC069213.3
ENSG00000169062,UPF3A
ENSG00000103319,EEF2K
ENSG00000263400,TMEM220-AS1
ENSG00000278276,AL110115.2
ENSG00000205634,LINC00898
ENSG00000234050,Z95624.1
ENSG00000277916,RF02271
ENSG00000164411,GJB7
ENSG00000283724,MIR6732
ENSG00000177868,SVBP
ENSG00000235251,AC093155.2
ENSG00000237178,AC019080.2
ENSG00000235947,EGOT
ENSG00000178149,DALRD3
ENSG00000287087,
ENSG00000253552,HOXA-AS2
ENSG00000106077,ABHD11
ENSG00000165644,COMTD1
ENSG00000156873,PHKG2
ENSG00000168286,THAP11
ENSG00000198496,NBR2
ENSG00000268658,LINC00664
ENSG00000182798,MAGEB17
ENSG00000186871,ERCC6L
ENSG00000241129,RPL22P19
ENSG00000232702,AL158050.1
ENSG00000198231,DDX42
ENSG00000149243,KLHL35
ENSG00000283267,FAM237B
ENSG00000232622,AC114482.1
ENSG00000200855,RF00019
ENSG00000230956,AL024493.1
ENSG00000222248,RNA5SP201
ENSG00000226883,AL035416.1
ENSG00000162994,CLHC1
ENSG00000285155,AC092153.1
ENSG00000241889,AC079944.2
ENSG00000238132,CASC4P1
ENSG00000101868,POLA1
ENSG00000261019,AC010132.4
ENSG00000253302,STAU2-AS1
ENSG00000252943,RNU6-264P
ENSG00000279209,AP001002.1
ENSG00000132669,RIN2
ENSG00000162636,FAM102B
ENSG00000233771,CICP5
ENSG00000277562,AC010320.5
ENSG00000216921,AC131097.2
ENSG00000273552,AL136439.1
ENSG00000273375,AC055764.2
ENSG00000221083,RF00599
ENSG00000125531,FNDC11
ENSG00000230125,EEF1A1P39
ENSG00000253086,RNU6-537P
ENSG00000280094,OR1B1
ENSG00000207029,RNU6-43P
ENSG00000272236,AL645939.2
ENSG00000184523,PTGER4P2
ENSG00000253439,CDC42P5
ENSG00000271070,GMCL1P2
ENSG00000171067,C11orf24
ENSG00000240270,RPL12P37
ENSG00000182177,ASB18
ENSG00000004142,POLDIP2
ENSG00000289472,
ENSG00000225931,AL139246.2
ENSG00000215252,GOLGA8B
ENSG00000222460,RN7SKP271
ENSG00000271426,AL109983.1
ENSG00000272195,AL356512.1
ENSG00000279378,AC009159.4
ENSG00000270889,AC087072.1
ENSG00000254765,AC011092.1
ENSG00000256566,AL049650.1
ENSG00000233540,DNM3-IT1
ENSG00000284615,AL078582.1
ENSG00000128590,DNAJB9
ENSG00000105929,ATP6V0A4
ENSG00000287654,
ENSG00000226761,TAS2R46
ENSG00000272688,AP005329.3
ENSG00000142002,DPP9
ENSG00000184949,FAM227A
ENSG00000233467,U40455.1
ENSG00000264725,MIR3129
ENSG00000234270,RPL36P20
ENSG00000235018,AL137077.1
ENSG00000198939,ZFP2
ENSG00000216998,CYP2AC1P
ENSG00000286718,
ENSG00000107581,EIF3A
ENSG00000261457,AC002519.2
ENSG00000132849,PATJ
ENSG00000250927,MESTP3
ENSG00000115524,SF3B1
ENSG00000112742,TTK
ENSG00000253877,LINC01608
ENSG00000261393,AC007493.2
ENSG00000161277,THAP8
ENSG00000235138,AL445931.1
ENSG00000285602,
ENSG00000171222,SCAND1
ENSG00000234750,AC012618.2
ENSG00000271538,LINC02427
ENSG00000205002,AARD
ENSG00000286033,
ENSG00000260231,JHDM1D-AS1
ENSG00000206941,SNORD15A
ENSG00000160219,GAB3
ENSG00000288717,
ENSG00000274135,RF00017
ENSG00000278513,AC091046.2
ENSG00000265648,RN7SL279P
ENSG00000256206,AC018523.2
ENSG00000280420,AC005355.2
ENSG00000200983,SNORA3A
ENSG00000289318,
ENSG00000177340,AC024940.1
ENSG00000136146,MED4
ENSG00000101003,GINS1
ENSG00000231827,AL513523.2
ENSG00000213923,CSNK1E
ENSG00000164347,GFM2
ENSG00000184330,S100A7A
ENSG00000271245,AL136139.1
ENSG00000266993,AL050343.1
ENSG00000168811,IL12A
ENSG00000266318,MIR5692A1
ENSG00000230826,AL390774.2
ENSG00000185615,PDIA2
ENSG00000267016,AC111170.1
ENSG00000267498,AC007786.1
ENSG00000227573,AC004986.1
ENSG00000225650,EIF2S2P5
ENSG00000235834,Z93022.1
ENSG00000237136,C4orf51
ENSG00000232082,RPS6KA2-IT1
ENSG00000106246,PTCD1
ENSG00000287577,
ENSG00000257635,CR383656.4
ENSG00000064205,WISP2
ENSG00000135632,SMYD5
ENSG00000277067,CU634019.1
ENSG00000273311,DGCR11
ENSG00000106682,EIF4H
ENSG00000196693,ZNF33B
ENSG00000227006,AL136988.2
ENSG00000242529,AHCYP8
ENSG00000233448,PMS2P9
ENSG00000129167,TPH1
ENSG00000286808,
ENSG00000076944,STXBP2
ENSG00000268543,AC012313.4
ENSG00000248773,AC108727.1
ENSG00000113108,APBB3
ENSG00000171970,ZNF57
ENSG00000233254,RPL21P134
ENSG00000267518,AC090699.1
ENSG00000272030,AL162258.2
ENSG00000168394,TAP1
ENSG00000124399,NDUFB4P12
ENSG00000230539,AOAH-IT1
ENSG00000226646,RPL7P37
ENSG00000237941,KCNQ1DN
ENSG00000260635,AC092338.1
ENSG00000286194,
ENSG00000234566,RPL7AP71
ENSG00000270728,AL035413.2
ENSG00000236259,PPIAP64
ENSG00000270477,AL033523.1
ENSG00000214894,LINC00243
ENSG00000112562,SMOC2
ENSG00000230927,TMBIM7P
ENSG00000254595,AC084337.1
ENSG00000288663,
ENSG00000274666,AL133370.2
ENSG00000204650,LINC02210
ENSG00000262652,AC124283.3
ENSG00000268289,AC020908.1
ENSG00000197863,ZNF790
ENSG00000225806,AL121917.1
ENSG00000100038,TOP3B
ENSG00000173674,EIF1AX
ENSG00000241765,RPS26P45
ENSG00000247240,UBL7-AS1
ENSG00000275652,MIR6796
ENSG00000122966,CIT
ENSG00000243686,RPLP1P11
ENSG00000275022,MIR6753
ENSG00000275908,RF00618
ENSG00000252985,RF00108
ENSG00000222714,RN7SKP38
ENSG00000235272,FAM103A2P
ENSG00000228283,KATNBL1P6
ENSG00000230637,AL022324.1
ENSG00000239959,ENPP7P2
ENSG00000239705,AL354710.2
ENSG00000291214,
ENSG00000012048,BRCA1
ENSG00000136271,DDX56
ENSG00000152822,GRM1
ENSG00000286746,
ENSG00000117153,KLHL12
ENSG00000227480,CCDC148-AS1
ENSG00000223940,KRT8P8
ENSG00000258912,LINC02316
ENSG00000108010,GLRX3
ENSG00000274475,RN7SL650P
ENSG00000201179,RNU6-1322P
ENSG00000201545,RNU4-85P
ENSG00000163584,RPL22L1
ENSG00000236095,AL807757.2
ENSG00000230445,LRRC37A6P
ENSG00000261324,AC010168.2
ENSG00000257624,AC004024.1
ENSG00000140254,DUOXA1
ENSG00000287079,
ENSG00000065923,SLC9A7
ENSG00000283785,MIR15A
ENSG00000172992,DCAKD
ENSG00000201813,RNU6-915P
ENSG00000223598,AL138733.1
ENSG00000287837,
ENSG00000224870,AL391244.1
ENSG00000168556,ING2
ENSG00000146909,NOM1
ENSG00000105447,GRWD1
ENSG00000242229,RPS3AP14
ENSG00000249085,AC035140.1
ENSG00000230647,AC022816.1
ENSG00000236254,MTND4P14
ENSG00000161265,U2AF1L4
ENSG00000136699,SMPD4
ENSG00000250462,LRRC37BP1
ENSG00000272360,AC116036.2
ENSG00000030066,NUP160
ENSG00000254990,AP001781.1
ENSG00000279530,AC092881.1
ENSG00000213176,RPL13P6
ENSG00000214174,AMZ2P1
ENSG00000279600,AC015804.1
ENSG00000196605,ZNF846
ENSG00000198482,ZNF808
ENSG00000143815,LBR
ENSG00000157456,CCNB2
ENSG00000108878,CACNG1
ENSG00000212017,MIR548U
ENSG00000234319,RPS12P2
ENSG00000160336,ZNF761
ENSG00000170791,CHCHD7
ENSG00000291135,
ENSG00000170298,LGALS9B
ENSG00000267472,ARHGAP27P2
ENSG00000289854,
ENSG00000230084,AC006059.1
ENSG00000286340,
ENSG00000104738,MCM4
ENSG00000207955,AL359091.1
ENSG00000224412,AC022022.1
ENSG00000258400,AL591767.1
ENSG00000272371,AL591167.1
ENSG00000244371,PFN1P8
ENSG00000279138,AP002847.1
ENSG00000244045,TMEM199
ENSG00000031691,CENPQ
ENSG00000259657,PIGHP1
ENSG00000226869,LHFPL3-AS1
ENSG00000290863,
ENSG00000037757,MRI1
ENSG00000232645,LINC01431
ENSG00000278737,AC013553.4
ENSG00000233717,RPS29P29
ENSG00000128709,HOXD9
ENSG00000275953,AL359535.1
ENSG00000240395,RPL5P23
ENSG00000223188,RF00019
ENSG00000107872,FBXL15
ENSG00000288765,
ENSG00000199285,RF00019
ENSG00000259118,AL139022.1
ENSG00000109099,PMP22
ENSG00000101365,IDH3B
ENSG00000160633,SAFB
ENSG00000134697,GNL2
ENSG00000147251,DOCK11
ENSG00000264157,MIR3127
ENSG00000280176,AC012486.1
ENSG00000162669,HFM1
ENSG00000287220,
ENSG00000003509,NDUFAF7
ENSG00000251287,ALG1L2
ENSG00000223586,LINC01312
ENSG00000207960,MIR153-2
ENSG00000227257,AL158827.1
ENSG00000236130,PTCSC2
ENSG00000029364,SLC39A9
ENSG00000279562,AC090617.8
ENSG00000266835,GAPLINC
ENSG00000100412,ACO2
ENSG00000035141,FAM136A
ENSG00000159239,AC005041.1
ENSG00000286695,
ENSG00000153914,SREK1
ENSG00000218048,AL121949.1
ENSG00000074201,CLNS1A
ENSG00000259683,AC243562.2
ENSG00000286268,
ENSG00000231831,MTHFD1P1
ENSG00000166793,YPEL4
ENSG00000084734,GCKR
ENSG00000278785,RF00017
ENSG00000234068,PAGE2
ENSG00000272319,AL022345.1
ENSG00000267298,AC006116.5
ENSG00000250891,LINC02208
ENSG00000217495,AL136116.2
ENSG00000178997,EXD1
ENSG00000245719,AC009292.1
ENSG00000206687,RNU1-109P
ENSG00000207175,RNU1-67P
ENSG00000279306,AL139288.1
ENSG00000206937,SNORA70B
ENSG00000283635,AC012485.3
ENSG00000200376,RNU5E-10P
ENSG00000178971,CTC1
ENSG00000287859,
ENSG00000286747,
ENSG00000184216,IRAK1
ENSG00000133246,PRAM1
ENSG00000227481,AC008080.2
ENSG00000251292,ERVH-1
ENSG00000255556,AC087203.2
ENSG00000260329,AC007541.1
ENSG00000283752,AC241585.4
ENSG00000254131,AC093367.1
ENSG00000216624,GAPDHP72
ENSG00000165462,PHOX2A
ENSG00000213717,AC004692.1
ENSG00000260571,BNIP3P5
ENSG00000273559,CWC25
ENSG00000236936,AL031005.1
ENSG00000249494,AC008629.1
ENSG00000287559,
ENSG00000256739,AP002892.2
ENSG00000225264,ZNRF2P2
ENSG00000179468,OR9A2
ENSG00000239908,RN7SL75P
ENSG00000264125,AC104984.1
ENSG00000184659,FOXD4L4
ENSG00000287493,
ENSG00000283160,MIR4521
ENSG00000254057,AC084346.1
ENSG00000133422,MORC2
ENSG00000252061,RNU6-415P
ENSG00000122824,NUDT10
ENSG00000276966,HIST1H4E
ENSG00000231889,TRAF3IP2-AS1
ENSG00000166337,TAF10
ENSG00000199788,RNY3P2
ENSG00000201850,RF00019
ENSG00000235013,COX20P2
ENSG00000166402,TUB
ENSG00000173456,RNF26
ENSG00000262488,AC133065.2
ENSG00000254242,AC100849.2
ENSG00000228657,RPL23AP58
ENSG00000256640,AC023051.2
ENSG00000228076,AL591719.1
ENSG00000250050,MTND4P9
ENSG00000274759,RNA5SP527
ENSG00000255585,AL590627.1
ENSG00000290075,
ENSG00000219149,PPIAP87
ENSG00000105383,CD33
ENSG00000256898,AP002770.2
ENSG00000259365,AC019254.2
ENSG00000207386,RF00019
ENSG00000253982,AC100810.1
ENSG00000258980,EIF1AXP2
ENSG00000266283,AC091588.3
ENSG00000154640,BTG3
ENSG00000011523,CEP68
ENSG00000289106,
ENSG00000222973,RNU2-25P
ENSG00000198121,LPAR1
ENSG00000232768,AL356320.1
ENSG00000265733,SNORA74C-1
ENSG00000201339,RF00019
ENSG00000156049,GNA14
ENSG00000092098,RNF31
ENSG00000228625,AL451047.1
ENSG00000130764,LRRC47
ENSG00000010165,METTL13
ENSG00000277000,DUSP12P1
ENSG00000270225,MTCO2P22
ENSG00000288770,
ENSG00000087077,TRIP6
ENSG00000287016,
ENSG00000285102,AC021066.3
ENSG00000252218,RF00426
ENSG00000271437,AL356423.1
ENSG00000189091,SF3B3
ENSG00000230823,CBX1P1
ENSG00000143409,MINDY1
ENSG00000220739,AL513475.2
ENSG00000257657,AC079950.1
ENSG00000205209,SCGB2B2
ENSG00000106367,AP1S1
ENSG00000274492,AL121768.1
ENSG00000259153,AC004816.1
ENSG00000275674,AC091167.6
ENSG00000186493,C5orf38
