"seqnames","start","end","width","strand","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr1",230744197,230745238,1042,"*",112.315932045819,-1.25620339704226,0.426448354423341,-2.94573395350755,0.00322189390831766,0.0318062415275921,"Promoter (<=1kb)",1,230702523,230745576,43054,2,"183","ENST00000681269.1",338
"chr1",230777409,230778395,987,"*",35.6975655329476,2.09017480267173,0.709612965635154,2.94551382781017,0.00322418735857243,0.0318227754015557,"Intron (ENST00000366666.6/10753, intron 6 of 17)",1,230791877,230801762,9886,1,"10753","ENST00000480004.1",-13482
"chr1",230807014,230809751,2738,"*",25.1441091264876,-2.32828124532057,0.790459361264935,-2.94547874237928,0.00322455304481825,0.0318227754015557,"Distal Intergenic",1,230710698,230795492,84795,2,"183","ENST00000412344.1",-11522
"chr1",230848978,230850776,1799,"*",71.0530087303757,1.23351459290059,0.418805544490033,2.94531581333911,0.00322625170678587,0.0318298232548797,"Intron (ENST00000366663.10/84886, intron 2 of 3)",1,230839621,230856036,16416,2,"84886","ENST00000523410.1",5260
"chr1",230856863,230857571,709,"*",31.0385638342283,-1.70458608258128,0.578787828725227,-2.94509662778433,0.00322853817297103,0.0318475220141083,"Promoter (<=1kb)",1,230843837,230856134,12298,2,"84886","ENST00000519360.1",-729
"chr1",230866032,230867758,1727,"*",28.2371989313205,2.04484777114481,0.694402586685155,2.94475828626478,0.0032320705309074,0.0318775034470719,"Promoter (<=1kb)",1,230868259,230879017,10759,1,"101927604","ENST00000439341.2",-501
"chr1",230891575,230892240,666,"*",30.1534695068813,1.72772546256966,0.586734375155463,2.94464673577696,0.00323323591357855,0.0318841341174169,"Promoter (1-2kb)",1,230878662,230890169,11508,2,"124904547","ENST00000654598.1",-1406
"chr1",230905608,230906400,793,"*",61.5815548251494,1.36085292671268,0.462166490427318,2.94450799635958,0.00323468587681172,0.031893568691754,"3' UTR",1,230911377,230921506,10130,2,"79573","ENST00000471302.2",15106
"chr1",230922034,230922757,724,"*",92.9739657521914,1.04339607804288,0.354409327350875,2.94404237563954,0.00323955640275786,0.0319318531339521,"Promoter (<=1kb)",1,230911377,230921506,10130,2,"79573","ENST00000471302.2",-528
"chr1",230949025,230949864,840,"*",65.8469512121513,1.38607991106235,0.470822845573564,2.9439521129732,0.00324050134894055,0.0319322221096152,"Intron (ENST00000366662.8/79573, intron 4 of 20)",1,230933816,230936637,2822,2,"79573","ENST00000519379.1",-12388
"chr1",230978224,230979531,1308,"*",31.5901377161243,1.78528574611419,0.606426436579757,2.94394445628591,0.00324058151719422,0.0319322221096152,"Promoter (<=1kb)",1,230978981,230997154,18174,1,"64801","ENST00000497753.1",0
"chr1",230986777,230987703,927,"*",82.9680672131441,1.36490670599662,0.463639714925885,2.94389514542517,0.00324109786283406,0.0319324438379877,"Intron (ENST00000497753.1/64801, intron 1 of 4)",1,230979146,230997267,18122,1,"64801","ENST00000435927.5",7631
"chr1",230997786,230998660,875,"*",115.734191325514,-1.30265594735793,0.44250638768831,-2.9438127529935,0.00324196078066686,0.0319360795305759,"Promoter (2-3kb)",1,230995760,231000595,4836,1,"64801","ENST00000459891.1",2026
"chr1",231011260,231011808,549,"*",113.297107927268,-1.19291738934811,0.405246613014501,-2.94368256522708,0.00324332469844535,0.0319361450007108,"Distal Intergenic",1,231019828,231019924,97,2,"100302132","ENST00000408363.1",8116
"chr1",231027104,231027745,642,"*",55.0648918347982,1.52085833328565,0.51665369301853,2.94367069051629,0.00324344913038258,0.0319361450007108,"Promoter (<=1kb)",1,231019176,231026949,7774,2,"375061","ENST00000494111.1",-155
"chr1",231053453,231054032,580,"*",78.6046300049334,-1.28374683969989,0.436096082223055,-2.94372477082535,0.00324288247240413,0.0319361450007108,"Distal Intergenic",1,231018958,231040254,21297,2,"375061","ENST00000366654.5",-13199
"chr1",231066691,231067253,563,"*",181.120842014699,-1.02093784577118,0.346845007810123,-2.94349874665078,0.00324525137197505,0.0319490254207184,"Distal Intergenic",1,231018958,231040254,21297,2,"375061","ENST00000366654.5",-26437
"chr1",231093487,231094157,671,"*",46.4331593700485,-1.79296068051424,0.609149613391389,-2.94338310506689,0.00324646399041729,0.0319560980490748,"Distal Intergenic",1,231018958,231040254,21297,2,"375061","ENST00000366654.5",-53233
"chr1",231139280,231141112,1833,"*",20.7363310440998,2.18989341245569,0.74402786731793,2.94329488000202,0.00324738939665886,0.0319603418230378,"Distal Intergenic",1,231162058,231221565,59508,1,"440730","ENST00000366653.6",-20946
"chr1",231148243,231149095,853,"*",25.3030640642609,-2.26117042948975,0.768294516862854,-2.94310369247811,0.00324939561672353,0.0319676699627484,"Distal Intergenic",1,231162058,231221565,59508,1,"440730","ENST00000366653.6",-12963
"chr1",231292551,231293418,868,"*",108.182212640586,1.19172228958522,0.404923155983251,2.94308258734039,0.00324961715199495,0.0319676699627484,"Distal Intergenic",1,231274896,231277530,2635,1,"8443","ENST00000469332.1",17655
"chr1",231384470,231385507,1038,"*",25.758232615962,2.19372926386761,0.745430532035705,2.94290234916557,0.00325150962698958,0.0319814213554569,"Intron (ENST00000667629.1/54583, intron 1 of 3)",1,231370240,231374090,3851,2,"54583","ENST00000663780.1",-10380
"chr1",231395464,231396945,1482,"*",104.806105584609,-1.70424809971674,0.579118613602052,-2.94283081166484,0.00325226103881496,0.0319817447350573,"Intron (ENST00000667629.1/54583, intron 1 of 3)",1,231370240,231374090,3851,2,"54583","ENST00000663780.1",-21374
"chr1",231407799,231408767,969,"*",133.208807903522,-1.53426558648419,0.521361613389099,-2.94280504563949,0.00325253171738354,0.0319817447350573,"Intron (ENST00000667629.1/54583, intron 1 of 3)",1,231366355,231420343,53989,2,"54583","ENST00000476717.2",11576
"chr1",231420406,231421820,1415,"*",43.7367897756219,-1.51281010178153,0.514116690287087,-2.94254228730984,0.00325529323178866,0.0320040315737702,"Promoter (<=1kb)",1,231363751,231421192,57442,2,"54583","ENST00000667629.1",0
"chr1",231429754,231430954,1201,"*",120.606085033095,-1.33766308863472,0.454622292741012,-2.94236140636586,0.00325719547964487,0.0320178651427967,"Intron (ENST00000653908.1/54583, intron 2 of 4)",1,231363756,231422287,58532,2,"54583","ENST00000366641.4",-7467
"chr1",231485875,231487236,1362,"*",42.6216392950471,1.58371999491716,0.538272532106882,2.94222703268591,0.00325860928597367,0.0320215989483195,"Intron (ENST00000653908.1/54583, intron 1 of 4)",1,231475956,231476288,333,2,"645339","ENST00000473818.1",-9587
"chr1",231528084,231528991,908,"*",56.981856685469,-1.41423011799004,0.480660754136676,-2.94226251221647,0.00325823593545659,0.0320215989483195,"Promoter (<=1kb)",1,231528541,231561229,32689,1,"100303453","ENST00000413309.3",0
"chr1",231557108,231558316,1209,"*",88.4797126493725,1.32037466387435,0.448783244101237,2.94212112691199,0.00325972396251627,0.0320232469067555,"Intron (ENST00000413309.3/100303453, intron 4 of 4)",1,231534120,231566524,32405,1,"7257","ENST00000475168.1",22988
"chr1",231595525,231596299,775,"*",19.260916226391,-2.32098893354131,0.788907456658784,-2.94202940275311,0.00326068965582433,0.0320278678163842,"Intron (ENST00000647072.1/100303453, intron 4 of 7)",1,231591292,231612090,20799,2,"100287814","ENST00000448058.1",15791
"chr1",231625829,231628424,2596,"*",114.406873754353,-1.02832575197652,0.349544047764818,-2.94190605891366,0.0032619886593939,0.0320357607389229,"Promoter (<=1kb)",1,231626790,232041272,414483,1,"27185","ENST00000439617.8",0
"chr1",231651379,231652179,801,"*",37.8245313089571,1.59281590257349,0.541443489663782,2.94179528054271,0.00326315573077414,0.0320423557642501,"Intron (ENST00000647072.1/100303453, intron 6 of 7)",1,231629390,231702661,73272,1,"27185","ENST00000468399.2",21989
"chr1",231665944,231666932,989,"*",19.9267513286984,2.46498456025437,0.837960178323364,2.94164880864201,0.0032646994243433,0.0320526464435867,"Intron (ENST00000647072.1/100303453, intron 6 of 7)",1,231684752,231693935,9184,1,"27185","ENST00000602600.1",-17820
"chr1",231678238,231678776,539,"*",17.7798454061444,2.6085863827195,0.886808239963816,2.94154504340864,0.00326579342728086,0.0320585196297871,"Intron (ENST00000647072.1/100303453, intron 6 of 7)",1,231684752,231693935,9184,1,"27185","ENST00000602600.1",-5976
"chr1",231709963,231710520,558,"*",96.8208703924879,-1.06017835025933,0.360440344092909,-2.94134207680718,0.00326793428166127,0.0320697979339049,"Intron (ENST00000647072.1/100303453, intron 7 of 7)",1,231684752,231693935,9184,1,"27185","ENST00000602600.1",25211
"chr1",231741385,231742176,792,"*",67.8414887276252,-1.20377585008813,0.409256987948376,-2.9413690799092,0.00326764938419254,0.0320697979339049,"Intron (ENST00000647072.1/100303453, intron 7 of 7)",1,231684752,231693935,9184,1,"27185","ENST00000602600.1",56633
"chr1",231767200,231768275,1076,"*",32.5212446397881,-1.75293695074285,0.596006283681208,-2.9411383717566,0.00327008421051265,0.032086026576018,"3' UTR",1,231818905,232009022,190118,1,"27185","ENST00000427560.1",-50630
"chr1",231788717,231789496,780,"*",45.8903213921963,1.4551402870878,0.494781369837398,2.9409763095284,0.00327179555600958,0.032093078344529,"Intron (ENST00000646525.1/100303453, intron 10 of 11)",1,231818905,232009022,190118,1,"27185","ENST00000427560.1",-29409
"chr1",231806361,231807380,1020,"*",63.0603900584402,1.27089421927019,0.43214874133413,2.94087219911063,0.00327289537208459,0.0320989970657306,"Intron (ENST00000646525.1/100303453, intron 11 of 11)",1,231818905,232009022,190118,1,"27185","ENST00000427560.1",-11525
"chr1",231881897,231883689,1793,"*",46.2499715357055,1.90419795927817,0.647556989731716,2.9405874532635,0.00327590513026206,0.0321150277622931,"Intron (ENST00000439617.8/27185, intron 9 of 12)",1,231809936,231847803,37868,2,"105373170","ENST00000651043.3",-34094
"chr1",231903352,231903890,539,"*",59.0962511383047,1.2876596283553,0.437883795607168,2.9406423377002,0.00327532480672574,0.0321150277622931,"Intron (ENST00000439617.8/27185, intron 9 of 12)",1,231925834,231945233,19400,1,"104472714","ENST00000456782.1",-21944
"chr1",231950772,231951722,951,"*",52.6504295946595,1.55583122724551,0.529108183270694,2.94047848141018,0.00327705762762486,0.0321203309473778,"Intron (ENST00000439617.8/27185, intron 9 of 12)",1,231925834,231945233,19400,1,"104472714","ENST00000456782.1",24938
"chr1",231982032,231982867,836,"*",41.5204805195488,1.73690907940277,0.590703637783136,2.94040694572537,0.00327781439708693,0.0321228791649042,"Intron (ENST00000439617.8/27185, intron 10 of 12)",1,231925834,231945233,19400,1,"104472714","ENST00000456782.1",56198
"chr1",231989876,231990961,1086,"*",102.101569196813,-1.24740892138533,0.424291440151451,-2.93998135088483,0.00328232001798306,0.0321621601277167,"Intron (ENST00000439617.8/27185, intron 10 of 12)",1,231925834,231945233,19400,1,"104472714","ENST00000456782.1",64042
"chr1",232037614,232038571,958,"*",90.9168944879125,-1.23869018098154,0.421378595356504,-2.93961343701751,0.00328621953688208,0.0321906137667523,"3' UTR",1,231925834,231945233,19400,1,"104472714","ENST00000456782.1",111780
"chr1",232097483,232098634,1152,"*",89.1621438219535,-1.26883637259425,0.431649312195531,-2.93950745835889,0.00328734358726845,0.0321967470003583,"Distal Intergenic",1,231925834,231945233,19400,1,"104472714","ENST00000456782.1",171649
"chr1",232119662,232120445,784,"*",74.5675599652621,1.20402700218512,0.409645720694634,2.93919096760845,0.0032907024948546,0.0322247635953042,"Distal Intergenic",1,231925834,231945233,19400,1,"104472714","ENST00000456782.1",193828
"chr1",232136746,232137568,823,"*",22.7051366951252,2.51879161890357,0.856996049623854,2.93909361660313,0.0032917363069176,0.0322300062600847,"Distal Intergenic",1,231925834,231945233,19400,1,"104472714","ENST00000456782.1",210912
"chr1",232183520,232184800,1281,"*",127.91484154738,1.12173228978003,0.38169811988576,2.93879438053235,0.00329491587561794,0.0322464893950858,"Exon (ENST00000428673.1/ENST00000428673.1, exon 2 of 3)",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",217966
"chr1",232192604,232193128,525,"*",21.1555126967256,2.38366489974009,0.811120884889314,2.93872953359519,0.00329560528322444,0.0322483555112856,"Distal Intergenic",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",209638
"chr1",232221939,232222455,517,"*",41.6612581718699,-1.48683187794587,0.50596517653106,-2.93860515883665,0.00329692791698319,0.0322515364659682,"Exon (ENST00000412876.1/ENST00000412876.1, exon 1 of 1)",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",180311
"chr1",232243881,232244681,801,"*",34.6914375431258,2.27347335839774,0.77368202286302,2.93851128915303,0.00329792647193648,0.0322564246864142,"Distal Intergenic",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",158085
"chr1",232269392,232269929,538,"*",25.6332155672497,-1.78495045898573,0.607495671926857,-2.93821098893465,0.00330112281794981,0.0322779226571076,"Distal Intergenic",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",132837
"chr1",232284031,232285328,1298,"*",61.1409652497259,-1.25241940292147,0.426261435443358,-2.93814851352625,0.00330178815038345,0.0322795469597739,"Distal Intergenic",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",117438
"chr1",232332766,232333516,751,"*",51.1777906854444,-1.56955525565966,0.534207466335983,-2.93810055936678,0.0033022989214988,0.0322796599490603,"Distal Intergenic",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",69250
"chr1",232340420,232341449,1030,"*",220.196639900446,-1.06044641546585,0.360961748400105,-2.93783599000748,0.00330511820654472,0.0323023349990007,"Distal Intergenic",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",61317
"chr1",232346152,232346999,848,"*",97.7185153742582,1.12849304774854,0.384147097144195,2.93765866288701,0.00330700905405269,0.0323159305492067,"Distal Intergenic",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",55767
"chr1",232352279,232352829,551,"*",97.6498496163444,1.05648363883534,0.359641633528415,2.93760104599198,0.00330762363778934,0.0323170522881682,"Distal Intergenic",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",49937
"chr1",232369473,232369995,523,"*",60.2430959912354,-1.50480391956315,0.512305329498358,-2.93731849527435,0.00331063903566415,0.032338084642952,"Distal Intergenic",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",32771
"chr1",232384197,232386400,2204,"*",44.1594589109203,1.5674875614029,0.533656357255851,2.9372601676914,0.00331126182276079,0.032338084642952,"Distal Intergenic",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",16366
"chr1",232404298,232405101,804,"*",46.7075196865914,1.62623366813702,0.553656926260331,2.93725878067017,0.00331127663384397,0.032338084642952,"Promoter (1-2kb)",1,232399142,232402766,3625,2,"57568","ENST00000494056.1",-1532
"chr1",232414708,232416613,1906,"*",32.8098235467719,-2.00138128492456,0.681423573270042,-2.93705906785739,0.00331340986495823,0.0323504170457956,"Promoter (<=1kb)",1,232403533,232415870,12338,2,"57568","ENST00000495863.1",0
"chr1",232440856,232441373,518,"*",25.339753997386,-2.2641766496172,0.770902453394969,-2.93704688530438,0.0033135400333169,0.0323504170457956,"3' UTR",1,232398710,232462417,63708,2,"57568","ENST00000308942.4",21044
"chr1",232513918,232514769,852,"*",17.8575965440411,2.46228471929031,0.838445735922491,2.93672519734531,0.00331697889625286,0.0323791021151278,"Exon (ENST00000366630.5/57568, exon 2 of 22)",1,232490686,232493660,2975,2,"57568","ENST00000486472.1",-20258
"chr1",232538172,232539479,1308,"*",67.0579928690719,1.30508147275425,0.444409240991313,2.93666592045451,0.00331761292421307,0.0323804029120817,"Intron (ENST00000366630.5/57568, intron 1 of 21)",1,232397965,232561558,163594,2,"57568","ENST00000366630.5",22079
"chr1",232568011,232568863,853,"*",20.2890043847575,2.15571677696194,0.734134329228802,2.93640644652388,0.0033203895668903,0.0324026124033645,"Intron (ENST00000674749.1/57568, intron 3 of 23)",1,232397965,232561558,163594,2,"57568","ENST00000366630.5",-6453
"chr1",232613818,232614403,586,"*",45.2497256092991,1.57295959852729,0.535728088265683,2.93611560226278,0.00332350442067247,0.0324281151871288,"Intron (ENST00000674749.1/57568, intron 1 of 23)",1,232397966,232630109,232144,2,"57568","ENST00000675407.1",15706
"chr1",232678372,232678971,600,"*",28.8334516977442,-1.98227881662181,0.67517343416964,-2.93595499511871,0.00332522561478618,0.0324351204522084,"Distal Intergenic",1,232718071,232722250,4180,1,"105373199","ENST00000430921.1",-39100
"chr1",232684623,232685196,574,"*",34.9775395982591,1.89241026537617,0.644584639893542,2.93586000697862,0.0033262439653922,0.032440160037138,"Distal Intergenic",1,232718071,232722250,4180,1,"105373199","ENST00000430921.1",-32875
"chr1",232696773,232697644,872,"*",98.2580598571541,-1.05412986275118,0.359073559490731,-2.93569335555154,0.00332803129141892,0.0324526966271209,"Distal Intergenic",1,232718071,232722250,4180,1,"105373199","ENST00000430921.1",-20427
"chr1",232704327,232706001,1675,"*",56.8961835524673,-1.41648732797185,0.482523275396432,-2.93558342197709,0.00332921080082101,0.0324544097078075,"Distal Intergenic",1,232718071,232722250,4180,1,"105373199","ENST00000430921.1",-12070
