"","seqnames","start","end","width","strand","GFP_1","GFP_3","YAF_2","YAF_3"
"11491","6",7256844,7263438,6595,"*",347,344,458,275
"11492","6",7264197,7271818,7622,"*",327,315,379,283
"11493","6",7467064,7469037,1974,"*",62,62,136,102
"11494","6",7590008,7592313,2306,"*",47,47,156,99
"11495","6",7614500,7621619,7120,"*",266,268,509,384
"11496","6",7624427,7627143,2717,"*",70,65,117,84
"11497","6",7671064,7675884,4821,"*",128,105,287,197
"11498","6",7722979,7724593,1615,"*",68,69,111,65
"11499","6",7725162,7731565,6404,"*",375,367,499,351
"11500","6",7756908,7759562,2655,"*",234,219,359,292
"11501","6",7973945,7979107,5163,"*",313,301,454,365
"11502","6",10269883,10272197,2315,"*",43,56,102,91
"11503","6",10315379,10318031,2653,"*",71,68,127,101
"11504","6",10409693,10425948,16256,"*",832,723,975,581
"11505","6",10510619,10511919,1301,"*",30,25,109,66
"11506","6",10520550,10521721,1172,"*",46,38,124,120
"11507","6",11007706,11010078,2373,"*",86,75,209,178
"11508","6",11227265,11234570,7306,"*",102,102,499,408
"11509","6",11631943,11635026,3084,"*",100,75,239,180
"11510","6",11701659,11703239,1581,"*",46,58,176,115
"11511","6",12348565,12349777,1213,"*",44,33,129,136
"11512","6",12420662,12423098,2437,"*",72,76,149,103
"11513","6",13301238,13304471,3234,"*",89,91,205,153
"11514","6",13353829,13358951,5123,"*",135,128,353,273
"11515","6",13453801,13458108,4308,"*",173,159,339,269
"11516","6",13613359,13616159,2801,"*",64,67,167,114
"11517","6",13722756,13726070,3315,"*",55,66,185,195
"11518","6",13794337,13795477,1141,"*",15,15,70,56
"11519","6",13909030,13911326,2297,"*",72,65,154,132
"11520","6",13923015,13926027,3013,"*",64,67,237,135
"11521","6",13999465,14002927,3463,"*",131,161,313,252
"11522","6",14056881,14061414,4534,"*",123,118,343,233
"11523","6",14092930,14094630,1701,"*",77,80,172,140
"11524","6",14108123,14109931,1809,"*",103,93,135,87
"11525","6",14129466,14134296,4831,"*",193,145,250,217
"11526","6",14143968,14146862,2895,"*",125,136,175,133
"11527","6",14164749,14166093,1345,"*",106,102,196,152
"11528","6",14268764,14272617,3854,"*",80,92,291,227
"11529","6",14663156,14666637,3482,"*",123,108,319,238
"11530","6",14706432,14707901,1470,"*",54,45,114,87
"11531","6",14712867,14714185,1319,"*",55,50,152,108
"11532","6",14742915,14744411,1497,"*",41,36,136,83
"11533","6",14802669,14805401,2733,"*",157,173,248,157
"11534","6",14921337,14925142,3806,"*",184,145,263,171
"11535","6",14932469,14934321,1853,"*",94,84,103,59
"11536","6",15061329,15063720,2392,"*",70,59,200,162
"11537","6",15262970,15267140,4171,"*",77,104,275,219
"11538","6",15312414,15314820,2407,"*",58,39,204,123
"11539","6",15327392,15331420,4029,"*",79,50,226,226
"11540","6",15399091,15400895,1805,"*",64,62,161,117
"11541","6",15401749,15406414,4666,"*",125,135,368,279
"11542","6",15496756,15514731,17976,"*",828,801,1073,660
"11543","6",15690272,15691912,1641,"*",80,52,77,68
"11544","6",16152433,16155341,2909,"*",97,100,171,135
"11545","6",16236372,16240051,3680,"*",188,141,247,206
"11546","6",16242360,16246624,4265,"*",165,148,222,133
"11547","6",16273237,16280239,7003,"*",350,311,608,439
"11548","6",16316837,16323385,6549,"*",159,138,439,296
"11549","6",16336387,16341408,5022,"*",140,150,320,202
"11550","6",16633551,16636868,3318,"*",60,73,250,166
"11551","6",16683295,16685633,2339,"*",38,37,204,141
"11552","6",16703805,16706368,2564,"*",61,82,274,205
"11553","6",16741033,16742865,1833,"*",37,31,133,105
"11554","6",16768721,16772217,3497,"*",61,61,218,163
"11555","6",16799535,16802536,3002,"*",85,67,186,159
"11556","6",16901139,16904272,3134,"*",96,83,229,186
"11557","6",16909709,16910955,1247,"*",22,15,113,83
"11558","6",16962655,16966073,3419,"*",112,91,195,158
"11559","6",17490678,17494260,3583,"*",55,47,232,191
"11560","6",17863465,17868196,4732,"*",46,56,329,261
"11561","6",17906931,17910124,3194,"*",37,33,211,172
"11562","6",17992779,17994701,1923,"*",49,73,194,162
"11563","6",18022567,18024210,1644,"*",51,38,152,120
"11564","6",18042510,18044950,2441,"*",38,41,177,118
"11565","6",18155000,18156578,1579,"*",54,50,124,75
"11566","6",19836713,19839397,2685,"*",161,141,236,166
"11567","6",20399768,20401921,2154,"*",72,59,128,98
"11568","6",20876375,20878363,1989,"*",26,32,165,116
"11569","6",21592963,21594447,1485,"*",51,44,177,123
"11570","6",21885067,21887057,1991,"*",36,41,154,108
"11571","6",21949367,21954864,5498,"*",98,86,330,248
"11572","6",24580285,24582329,2045,"*",77,88,142,98
"11573","6",24907972,24913848,5877,"*",297,265,514,395
"11574","6",24990415,24992314,1900,"*",51,65,166,116
"11575","6",25359116,25361044,1929,"*",31,33,153,128
"11576","6",25475751,25477675,1925,"*",23,22,138,92
"11577","6",25787581,25788942,1362,"*",44,53,86,67
"11578","6",26249713,26253658,3946,"*",64,71,209,188
"11579","6",26309443,26313307,3865,"*",66,67,260,237
"11580","6",26520555,26522001,1447,"*",46,52,119,78
"11581","6",27131512,27134221,2710,"*",77,90,128,128
"11582","6",27532198,27533568,1371,"*",50,54,124,127
"11583","6",27684312,27685949,1638,"*",34,43,109,82
"11584","6",27751614,27754481,2868,"*",67,66,168,117
"11585","6",27791360,27793068,1709,"*",45,38,111,92
"11586","6",28542573,28544156,1584,"*",64,57,117,82
"11587","6",28947815,28949047,1233,"*",35,33,127,100
"11588","6",29516068,29521029,4962,"*",218,239,354,232
"11589","6",29622378,29633849,11472,"*",565,517,651,416
"11590","6",29723062,29726175,3114,"*",158,129,193,116
"11591","6",29747468,29753451,5984,"*",360,365,518,340
"11592","6",29847788,29849230,1443,"*",67,56,112,81
"11593","6",30089706,30094385,4680,"*",121,141,291,170
"11594","6",30129658,30131703,2046,"*",72,70,124,124
"11595","6",30152565,30157016,4452,"*",164,124,359,273
"11596","6",30258375,30265370,6996,"*",445,388,571,370
"11597","6",30355344,30362701,7358,"*",302,270,371,291
"11598","6",30395227,30398350,3124,"*",247,221,343,247
"11599","6",30445479,30455000,9522,"*",569,551,582,388
"11600","6",30462124,30467768,5645,"*",521,457,729,499
"11601","6",30479694,30482466,2773,"*",236,176,234,155
"11602","6",30495408,30498138,2731,"*",87,92,242,173
"11603","6",30679036,30691917,12882,"*",659,608,1123,717
"11604","6",30751598,30753057,1460,"*",68,56,190,133
"11605","6",30768737,30771255,2519,"*",49,75,246,138
"11606","6",30786997,30791649,4653,"*",129,130,301,219
"11607","6",30818620,30820942,2323,"*",81,75,199,146
"11608","6",30826952,30830649,3698,"*",140,134,297,197
"11609","6",30877424,30887258,9835,"*",536,508,881,574
"11610","6",30935729,30943514,7786,"*",471,385,548,364
"11611","6",30981519,30984311,2793,"*",141,123,220,135
"11612","6",31056014,31060710,4697,"*",134,170,415,306
"11613","6",31078465,31080301,1837,"*",79,74,137,117
"11614","6",31094334,31095549,1216,"*",62,70,169,102
"11615","6",31112339,31117822,5484,"*",284,250,404,270
"11616","6",31120250,31130386,10137,"*",663,597,932,575
"11617","6",31136594,31143627,7034,"*",332,333,404,273
"11618","6",31157390,31160292,2903,"*",205,178,267,178
"11619","6",31399257,31404754,5498,"*",261,250,420,286
"11620","6",31439844,31443194,3351,"*",202,198,302,217
"11621","6",31544899,31548459,3561,"*",123,110,240,163
"11622","6",31558038,31561854,3817,"*",88,111,260,159
"11623","6",31571434,31583396,11963,"*",800,761,889,596
"11624","6",31598474,31599602,1129,"*",63,66,78,58
"11625","6",31663720,31666994,3275,"*",112,99,248,170
"11626","6",31709671,31715874,6204,"*",381,391,348,254
"11627","6",31734111,31741186,7076,"*",304,302,513,322
"11628","6",31774337,31783142,8806,"*",569,583,595,357
"11629","6",31791403,31796120,4718,"*",253,204,377,245
"11630","6",31806073,31807256,1184,"*",37,43,124,97
"11631","6",31826616,31827998,1383,"*",119,102,166,129
"11632","6",31867636,31872112,4477,"*",308,302,323,209
"11633","6",31942476,31947913,5438,"*",309,298,397,255
"11634","6",32045993,32100699,54707,"*",5067,4919,4784,3105
"11635","6",32104015,32117851,13837,"*",785,733,923,661
"11636","6",32175362,32179159,3798,"*",165,163,282,290
"11637","6",32200569,32205238,4670,"*",268,250,354,173
"11638","6",32240549,32247591,7043,"*",302,307,411,260
"11639","6",32411280,32416576,5297,"*",271,261,370,231
"11640","6",32482181,32485039,2859,"*",111,119,188,121
"11641","6",32819632,32821325,1694,"*",99,87,190,110
"11642","6",32835122,32841734,6613,"*",194,201,393,273
"11643","6",32842155,32848001,5847,"*",227,204,383,252
"11644","6",32850022,32855198,5177,"*",262,265,444,293
"11645","6",32882961,32885051,2091,"*",73,75,118,86
"11646","6",32893348,32897313,3966,"*",185,189,332,226
"11647","6",32934908,32942454,7547,"*",355,341,536,407
"11648","6",32947600,32950918,3319,"*",148,146,219,172
"11649","6",32982403,32986876,4474,"*",194,167,456,350
"11650","6",33075329,33076694,1366,"*",105,101,140,112
"11651","6",33111375,33118660,7286,"*",394,368,514,346
"11652","6",33159070,33182087,23018,"*",1770,1798,1748,1136
"11653","6",33186045,33202571,16527,"*",811,828,1012,662
"11654","6",33203456,33210061,6606,"*",315,306,473,325
"11655","6",33211128,33219017,7890,"*",549,511,629,399
"11656","6",33245935,33250860,4926,"*",287,296,468,353
"11657","6",33276211,33281407,5197,"*",354,381,425,266
"11658","6",33390979,33393090,2112,"*",71,82,146,118
"11659","6",33409625,33419240,9616,"*",362,405,547,447
"11660","6",33451536,33456077,4542,"*",181,160,289,174
"11661","6",33490303,33494634,4332,"*",172,174,298,203
"11662","6",33511091,33518003,6913,"*",363,379,424,263
"11663","6",33606255,33615375,9121,"*",439,462,649,434
"11664","6",33618709,33629053,10345,"*",584,570,645,393
"11665","6",33630234,33637625,7392,"*",465,432,453,292
"11666","6",33681543,33699266,17724,"*",1025,914,1019,688
"11667","6",33700452,33705544,5093,"*",160,132,313,169
"11668","6",33722155,33758368,36214,"*",2291,2183,2360,1529
"11669","6",33759670,33774715,15046,"*",1099,1035,1238,798
"11670","6",33779544,33790635,11092,"*",378,330,870,574
"11671","6",33826411,33831956,5546,"*",338,288,346,186
"11672","6",33837847,33867448,29602,"*",1488,1438,2003,1300
"11673","6",33884644,33888324,3681,"*",144,116,425,305
"11674","6",33975845,33986274,10430,"*",560,495,682,420
"11675","6",34129284,34158159,28876,"*",2130,2068,1658,1057
"11676","6",34194343,34198279,3937,"*",272,257,321,214
"11677","6",34222967,34228196,5230,"*",266,253,433,268
"11678","6",34237872,34245321,7450,"*",532,511,699,462
"11679","6",34246287,34250467,4181,"*",282,307,383,266
"11680","6",34340293,34343026,2734,"*",36,37,162,125
"11681","6",34412055,34413520,1466,"*",32,36,117,107
"11682","6",34510912,34557788,46877,"*",3180,3118,2509,1664
"11683","6",34609637,34611610,1974,"*",32,42,105,121
"11684","6",34905961,34918436,12476,"*",713,672,703,542
"11685","6",35020560,35028481,7922,"*",159,127,356,291
"11686","6",35041358,35049658,8301,"*",302,282,596,386
"11687","6",35145917,35150168,4252,"*",90,89,280,304
"11688","6",35181036,35182378,1343,"*",21,40,126,87
"11689","6",35183274,35187900,4627,"*",124,133,313,232
"11690","6",35199432,35224985,25554,"*",1226,1114,1774,1302
"11691","6",35316844,35322947,6104,"*",270,281,310,219
"11692","6",35341792,35347213,5422,"*",188,181,430,279
"11693","6",35358426,35362604,4179,"*",115,115,358,274
"11694","6",35369865,35371744,1880,"*",46,58,237,152
"11695","6",35424126,35427813,3688,"*",170,163,319,254
"11696","6",35449514,35453175,3662,"*",196,182,307,206
"11697","6",35471311,35481938,10628,"*",556,528,696,475
"11698","6",35482858,35513251,30394,"*",2117,1991,2066,1297
"11699","6",35519379,35525135,5757,"*",392,402,379,263
"11700","6",35567891,35569934,2044,"*",73,89,100,72
"11701","6",35600098,35603613,3516,"*",128,124,251,212
"11702","6",35687616,35690172,2557,"*",122,111,167,126
"11703","6",35715245,35721169,5925,"*",397,374,381,246
"11704","6",35721967,35741404,19438,"*",1396,1283,1515,1031
"11705","6",35769204,35772254,3051,"*",167,162,195,139
"11706","6",35786185,35799418,13234,"*",943,902,973,717
"11707","6",35810130,35812544,2415,"*",58,78,161,128
"11708","6",36118553,36129128,10576,"*",366,359,810,472
"11709","6",36195542,36197907,2366,"*",99,80,182,118
"11710","6",36300514,36302942,2429,"*",152,125,210,126
"11711","6",36360232,36361723,1492,"*",111,98,136,115
"11712","6",36385666,36388855,3190,"*",194,188,225,160
"11713","6",36620766,36625707,4942,"*",288,264,350,272
"11714","6",36626451,36628428,1978,"*",123,125,237,156
"11715","6",36641364,36645880,4517,"*",219,197,277,199
"11716","6",36666406,36672278,5873,"*",215,206,334,247
"11717","6",36674813,36687300,12488,"*",702,661,784,518
"11718","6",36713473,36723621,10149,"*",627,626,606,373
"11719","6",36730411,36748718,18308,"*",1179,1137,1237,778
"11720","6",36749991,36784828,34838,"*",1932,1843,2458,1678
"11721","6",36791176,36796180,5005,"*",296,303,258,190
"11722","6",36804752,36833540,28789,"*",1745,1567,1959,1331
"11723","6",36834605,36846147,11543,"*",829,784,650,465
"11724","6",36905191,36909081,3891,"*",90,75,222,151
"11725","6",36946476,36949820,3345,"*",135,159,217,126
"11726","6",37005459,37023716,18258,"*",938,880,1140,743
"11727","6",37024728,37030325,5598,"*",317,326,385,242
"11728","6",37047281,37052824,5544,"*",323,287,476,292
"11729","6",37204538,37211114,6577,"*",286,263,426,332
"11730","6",37312651,37315262,2612,"*",79,73,125,83
"11731","6",37470861,37492795,21935,"*",1119,1053,1485,985
"11732","6",37498985,37500559,1575,"*",60,62,149,125
"11733","6",37510670,37519702,9033,"*",625,579,1042,676
"11734","6",37528351,37534702,6352,"*",333,283,428,355
"11735","6",37547640,37552729,5090,"*",243,255,371,270
"11736","6",37553122,37572581,19460,"*",1261,1259,1479,1075
"11737","6",37610808,37613053,2246,"*",59,65,149,120
"11738","6",37622511,37629228,6718,"*",298,299,535,382
"11739","6",37654140,37659675,5536,"*",264,260,395,242
"11740","6",37667064,37701064,34001,"*",1858,1758,1967,1314
"11741","6",37790277,37793446,3170,"*",115,130,210,149
"11742","6",38131361,38132877,1517,"*",30,19,103,109
"11743","6",38345689,38348751,3063,"*",57,59,230,184
"11744","6",38702283,38703460,1178,"*",59,60,124,81
"11745","6",39029152,39030925,1774,"*",89,86,135,88
"11746","6",39163754,39171066,7313,"*",451,456,604,409
"11747","6",39185425,39195724,10300,"*",465,415,646,359
"11748","6",39278311,39283608,5298,"*",278,226,409,287
"11749","6",39360329,39363696,3368,"*",147,183,219,153
"11750","6",39426077,39427275,1199,"*",50,47,86,70
"11751","6",39430428,39432638,2211,"*",72,73,130,95
"11752","6",39891294,39893776,2483,"*",116,116,152,92
"11753","6",39931257,39934892,3636,"*",184,169,197,140
"11754","6",40905825,40907902,2078,"*",38,48,191,115
"11755","6",40999612,41000747,1136,"*",39,31,86,75
"11756","6",41179355,41182566,3212,"*",173,137,255,158
"11757","6",41184216,41198280,14065,"*",639,584,759,526
"11758","6",41317707,41322450,4744,"*",305,281,392,241
"11759","6",41328030,41337242,9213,"*",627,614,857,537
"11760","6",41366418,41377167,10750,"*",686,641,745,438
"11761","6",41411625,41420290,8666,"*",583,557,766,459
"11762","6",41421169,41433196,12028,"*",651,602,908,614
"11763","6",41436769,41478914,42146,"*",2244,2139,2752,1912
"11764","6",41575797,41593495,17699,"*",861,764,1305,762
"11765","6",41625547,41664641,39095,"*",2899,2760,2858,1911
"11766","6",41670794,41681329,10536,"*",653,577,835,516
"11767","6",41682122,41696350,14229,"*",889,812,1010,584
"11768","6",41698546,41709034,10489,"*",563,596,732,476
"11769","6",41710977,41717874,6898,"*",413,410,667,424
"11770","6",41720004,41725564,5561,"*",257,244,339,237
"11771","6",41726578,41738012,11435,"*",621,638,761,500
"11772","6",41739141,41749002,9862,"*",632,554,620,440
"11773","6",41755738,41762403,6666,"*",368,362,398,247
"11774","6",41763354,41781899,18546,"*",827,865,1035,697
"11775","6",41934865,41942599,7735,"*",379,334,593,389
"11776","6",42041039,42050984,9946,"*",505,443,656,455
"11777","6",42116204,42118967,2764,"*",158,148,200,135
"11778","6",42127360,42132065,4706,"*",264,251,218,146
"11779","6",42226158,42227835,1678,"*",37,43,176,153
"11780","6",42278245,42281857,3613,"*",162,124,287,203
"11781","6",42312649,42317337,4689,"*",163,174,425,353
"11782","6",42336390,42342492,6103,"*",272,237,469,327
"11783","6",42396844,42407808,10965,"*",383,355,699,536
"11784","6",42417044,42421180,4137,"*",350,315,515,337
"11785","6",42563620,42565612,1993,"*",47,52,155,112
"11786","6",42890008,42891404,1397,"*",78,61,134,100
"11787","6",42983781,42990318,6538,"*",258,232,419,275
"11788","6",43009247,43014444,5198,"*",185,182,358,225
"11789","6",43119454,43122440,2987,"*",155,147,242,152
"11790","6",43170342,43174985,4644,"*",185,180,367,227
"11791","6",43240258,43248463,8206,"*",493,436,467,331
"11792","6",43249245,43288646,39402,"*",2459,2512,2253,1478
"11793","6",43441830,43457164,15335,"*",757,750,857,509
"11794","6",43502346,43513772,11427,"*",855,867,917,578
"11795","6",43624192,43631414,7223,"*",223,193,493,326
"11796","6",43661931,43675102,13172,"*",650,566,1074,708
"11797","6",43701477,43704044,2568,"*",87,104,205,185
"11798","6",43721612,43729163,7552,"*",457,414,712,532
"11799","6",43757374,43776217,18844,"*",1230,1188,1576,1058
"11800","6",43816195,43819029,2835,"*",99,74,158,123
"11801","6",43837832,43839800,1969,"*",83,77,199,121
"11802","6",43842306,43843624,1319,"*",52,47,132,88
"11803","6",43903878,43918805,14928,"*",583,569,1140,832
"11804","6",43920276,43955740,35465,"*",1962,1902,3572,2470
"11805","6",43977247,44013547,36301,"*",1935,1891,2902,1862
"11806","6",44020317,44031298,10982,"*",373,348,788,569
"11807","6",44033838,44036783,2946,"*",97,79,392,270
"11808","6",44099306,44104300,4995,"*",213,218,385,230
