"","CHR","START","END","GFP_1","GFP_3","YAF_2","YAF_3"
"14328",22,124050610,124055771,234,224,414,283
"14329",22,124077875,124080113,120,105,260,180
"14330",22,124132753,124135093,93,84,178,122
"14331",22,124212573,124219126,312,314,401,277
"14332",22,124254409,124264485,348,325,756,500
"14333",22,124265615,124269248,193,181,362,245
"14334",22,124288816,124303134,716,669,1116,650
"14335",22,124305768,124314720,308,322,515,295
"14336",22,124339347,124345784,297,331,508,294
"14337",22,124392197,124394677,88,76,252,222
"14338",22,124464912,124508481,3083,2887,1927,1245
"14339",22,124510956,124516126,275,268,266,211
"14340",22,124551831,124553383,54,41,111,80
"14341",22,124617472,124619070,49,44,189,138
"14342",22,124657591,124660938,45,53,215,240
"14343",22,124772914,124783279,542,515,693,469
"14344",22,124830813,124836022,236,239,389,221
"14345",22,124848526,124861070,704,648,856,532
"14346",22,125142625,125144021,64,60,151,80
"14347",22,125511297,125514989,84,107,287,219
"14348",22,125520816,125523983,67,62,291,202
"14349",22,125630638,125633519,64,54,246,197
"14350",22,125659264,125660792,27,15,132,98
"14351",22,126046132,126056930,674,689,537,389
"14352",22,126080416,126084406,136,122,158,92
"14353",22,126222036,126230711,624,634,622,349
"14354",22,126495156,126511747,962,1010,951,568
"14355",22,126513343,126517792,242,274,270,205
"14356",22,126561604,126566773,362,314,363,231
"14357",22,126676079,126709580,2443,2375,2145,1272
"14358",22,126721374,126725486,244,225,251,166
"14359",22,126955790,126958060,95,117,186,137
"14360",22,127005021,127006360,51,67,80,65
"14361",22,127074232,127075906,113,111,238,170
"14362",22,127221203,127227120,294,248,298,230
"14363",22,127244174,127246061,72,69,130,106
"14364",22,127369539,127371673,119,118,154,82
"14365",22,127387018,127390324,149,189,240,174
"14366",22,127394954,127399424,371,423,333,265
"14367",22,127415027,127420086,234,226,402,263
"14368",22,127501966,127510435,456,515,656,357
"14369",22,127516817,127528962,629,615,966,628
"14370",22,127534340,127547306,605,585,986,629
"14371",22,127555119,127565475,536,554,848,567
"14372",22,127565914,127571401,321,330,452,297
"14373",22,127572476,127575155,97,87,197,145
"14374",22,127578728,127580793,132,130,192,143
"14375",22,127606646,127613548,349,321,431,302
"14376",22,127709916,127725027,823,763,736,449
"14377",22,127747007,127756525,642,582,568,360
"14378",22,127758508,127781018,1158,1053,1080,719
"14379",22,127795803,127797338,78,89,171,110
"14380",22,127802094,127804524,107,109,240,162
"14381",22,127835409,127842096,266,310,359,233
"14382",22,127864802,127879253,926,959,947,582
"14383",22,127895979,127900366,209,204,225,150
"14384",22,127909813,127932030,1157,1069,1187,737
"14385",22,127939861,127956357,914,961,1312,859
"14386",22,127960199,127984077,1226,1124,1616,1033
"14387",22,128066593,128069711,122,139,244,169
"14388",22,128122822,128130124,332,329,372,196
"14389",22,128143758,128154845,829,816,674,442
"14390",22,128294545,128296021,33,44,76,60
"14391",22,128339877,128341842,117,111,187,86
"14392",22,128405135,128412789,388,384,479,327
"14393",22,128469202,128471486,140,138,155,132
"14394",22,128554190,128555560,39,27,111,90
"14395",22,128632090,128638939,364,389,488,285
"14396",22,128719490,128726189,322,311,327,240
"14397",22,128817707,128825309,369,406,409,252
"14398",22,128828384,128830521,120,83,106,92
"14399",22,128890147,128893791,199,232,400,258
"14400",22,128907099,128915038,432,459,640,415
"14401",22,128986587,128988241,43,47,145,105
"14402",22,129035939,129038767,203,189,190,133
"14403",22,129100148,129104664,207,185,179,137
"14404",22,129105536,129112185,335,332,365,228
"14405",22,129124700,129125942,66,41,144,106
"14406",22,129166796,129168458,92,80,175,142
"14407",22,129170257,129176282,307,319,559,339
"14408",22,129177135,129186399,511,522,678,406
"14409",22,129356773,129362390,228,224,231,141
"14410",22,129458173,129461288,180,199,269,175
"14411",22,129480703,129505332,1011,1095,2135,1376
"14412",22,129554758,129559827,267,255,506,371
"14413",22,129565083,129573939,391,394,540,345
"14414",22,129599811,129617948,966,902,1336,816
"14415",22,129662532,129691050,2244,2118,1650,1145
"14416",22,129693742,129706320,837,791,783,563
"14417",22,129717914,129730131,627,616,621,437
"14418",22,129748103,129760755,608,647,725,423
"14419",22,129773027,129780885,354,333,677,450
"14420",22,129883976,129888740,174,177,299,192
"14421",22,130137354,130139749,99,72,242,173
"14422",22,130141646,130145950,281,269,350,246
"14423",22,130167086,130178632,575,561,565,344
"14424",22,130180711,130189054,445,426,460,305
"14425",22,130233076,130241417,371,363,524,328
"14426",22,130242259,130246915,277,253,266,207
"14427",22,130300418,130323544,1290,1283,1453,960
"14428",22,130324476,130358071,1983,1932,1822,1112
"14429",22,130361278,130401271,2298,2220,2093,1388
"14430",22,130424815,130434035,587,579,495,355
"14431",22,130442807,130454664,838,849,866,541
"14432",22,130457855,130494760,2162,1979,2040,1227
"14433",22,130531714,130541204,531,491,666,411
"14434",22,130542052,130545155,151,110,194,117
"14435",22,130654840,130668928,1044,1065,751,455
"14436",22,130675272,130684461,479,462,434,274
"14437",22,130845470,130848320,46,39,192,162
"14438",22,130856652,130864906,199,173,559,392
"14439",22,130865775,130867852,54,57,115,114
"14440",22,130892976,130909464,1039,1006,963,571
"14441",22,130910360,130945917,2604,2418,2461,1576
"14442",22,130959036,130964043,249,270,380,275
"14443",22,130969960,130978872,538,445,432,298
"14444",22,130984672,131003088,1135,1110,1198,793
"14445",22,131008263,131017219,667,577,558,363
"14446",22,131044593,131047134,129,141,155,104
"14447",22,131056748,131058214,92,107,97,61
"14448",22,131091620,131108691,884,930,941,555
"14449",22,131110083,131115071,160,194,410,286
"14450",22,131116691,131118131,111,108,170,130
"14451",22,131177531,131179973,56,59,183,134
"14452",22,131269364,131285379,1063,1041,872,591
"14453",22,131394852,131398608,78,82,290,213
"14454",22,131402237,131403375,42,24,138,105
"14455",22,131405020,131408439,126,105,364,269
"14456",22,131500443,131504607,181,183,314,179
"14457",22,131602040,131611224,330,300,634,419
"14458",22,131635128,131636876,66,58,153,104
"14459",22,131666907,131671638,162,148,469,308
"14460",22,131676361,131680501,60,66,344,255
"14461",22,131727362,131729822,76,76,258,165
"14462",22,131733574,131737610,130,125,309,250
"14463",22,131822984,131829423,380,355,342,226
"14464",22,131830812,131852377,1239,1088,955,595
"14465",22,132026093,132029022,111,122,264,199
"14466",22,132065666,132073409,328,284,382,233
"14467",22,132097206,132102190,189,200,151,82
"14468",22,132113345,132120535,247,237,207,161
"14469",22,132140157,132176571,2294,2124,2094,1383
"14470",22,132178013,132194838,968,940,870,583
"14471",22,132196651,132214727,1035,901,913,622
"14472",22,132221069,132224484,216,221,212,162
"14473",22,132225387,132254156,2195,2149,1829,1057
"14474",22,132768774,132774142,275,275,362,232
"14475",22,132972406,133009050,2214,1997,1850,1301
"14476",22,133022293,133027393,196,201,213,129
"14477",22,133098278,133129497,1858,1864,1784,1159
"14478",22,133130778,133136220,282,228,321,217
"14479",22,133150923,133169117,960,841,920,551
"14480",22,133184394,133190448,286,314,334,237
"14481",22,133199342,133208252,566,526,548,317
"14482",22,133209319,133211396,158,153,139,103
"14483",22,133276610,133278636,119,107,91,69
"14484",22,133306231,133307664,80,98,138,99
"14485",22,133345386,133348021,120,98,166,89
"14486",22,133374922,133380179,183,171,271,169
"14487",22,133421309,133435135,742,692,672,452
"14488",22,133436216,133465681,2001,2019,1775,1029
"14489",22,133467127,133480838,791,715,668,371
"14490",22,133483573,133495575,933,902,794,503
"14491",22,133504414,133542622,3222,2995,3107,2024
"14492",22,133627442,133668434,2492,2356,2489,1690
"14493",22,133669440,133674479,303,287,336,187
"14494",22,133675445,133696573,1518,1502,1565,961
"14495",22,133699773,133719662,1483,1441,1740,1110
"14496",22,133724589,133743938,1237,1246,1293,906
"14497",22,133871777,133880391,470,481,538,328
"14498",22,133913560,133921263,317,363,532,326
"14499",22,133934442,133940709,348,343,411,256
"14500",22,133941914,133950216,382,378,522,374
"14501",22,133989753,133997781,475,442,547,359
"14502",22,134024663,134027286,125,109,168,124
"14503",22,134053196,134064066,714,752,754,470
"14504",22,134065811,134073676,380,393,431,307
"14505",22,134086920,134088702,128,109,123,85
"14506",22,134097770,134103237,248,238,301,218
"14507",22,134185536,134194691,538,506,477,325
"14508",22,134208422,134246392,2680,2520,2089,1319
"14509",22,134313355,134326325,970,961,938,573
"14510",22,134399542,134444362,3602,3680,3006,1792
"14511",22,134448651,134451788,148,144,232,128
"14512",22,134501626,134504679,179,171,260,146
"14513",22,134543841,134559809,880,775,1098,698
"14514",22,134569942,134572920,226,196,270,191
"14515",22,134585353,134586811,78,72,125,93
"14516",22,134596963,134607227,342,400,605,461
"14517",22,134632544,134649209,889,899,1142,743
"14518",22,134665395,134672182,177,174,568,367
"14519",22,134686913,134696017,399,372,450,289
"14520",22,134867996,134872596,315,270,402,261
"14521",22,135497878,135508903,546,516,660,415
"14522",22,135520567,135528569,388,413,254,159
"14523",22,135601700,135619880,1197,1202,927,533
"14524",22,135727690,135799993,5021,4801,2860,1717
"14525",22,135905196,135909293,143,166,259,218
"14526",22,135924997,135931891,385,407,377,215
"14527",22,135973274,136006416,1859,1767,1427,857
"14528",22,136007534,136012329,229,216,306,203
"14529",22,136044630,136064049,1368,1268,1428,880
"14530",22,136078233,136138982,4284,4164,3566,2143
"14531",22,136139824,136162457,1597,1568,1092,719
"14532",22,136168304,136174122,571,584,405,255
"14533",22,136175097,136183832,682,665,475,315
"14534",22,136184956,136210052,1622,1531,998,645
"14535",22,136213842,136270800,3655,3444,2896,1816
"14536",22,136273482,136307693,2698,2736,1705,1022
"14537",22,136321469,136368941,3790,3610,2401,1404
"14538",22,136436377,136444555,437,456,541,352
"14539",22,136483026,136491164,720,722,614,365
"14540",22,136561367,136573480,1135,1182,1269,788
"14541",22,136574879,136579827,359,343,368,194
"14542",22,136581645,136612369,2357,2359,1412,873
"14543",22,136613795,136632679,1927,1848,1300,719
"14544",22,136634290,136636187,100,77,73,62
"14545",22,136639450,136647762,589,622,465,265
"14546",22,136648837,136680261,2818,2609,1572,928
"14547",22,136681134,136704035,2002,2015,1368,814
"14548",22,136704971,136724469,1475,1392,1162,758
"14549",22,136725528,136737097,714,651,626,346
"14550",22,136738004,136751218,1309,1260,782,501
"14551",22,136753114,136772270,1271,1184,982,649
"14552",22,136790694,136809496,1154,1125,1145,713
"14553",22,136845291,136863712,1212,1183,893,541
"14554",22,136880402,136887724,385,344,379,247
"14555",22,136898459,136903093,383,373,439,374
"14556",22,136940170,136956509,1005,919,758,416
"14557",22,136957772,136966619,628,653,401,268
"14558",22,136968296,137000944,2611,2406,1632,1060
"14559",22,137018967,137037872,1802,1764,1254,768
"14560",22,137038805,137059257,1905,1873,1510,868
"14561",22,137061549,137090398,2062,1893,1598,974
"14562",22,137104478,137119172,877,857,608,385
"14563",22,137135815,137144470,694,654,406,253
"14564",22,137145673,137150102,339,353,225,100
"14565",22,137152887,137202817,3390,3339,2190,1275
"14566",22,137211401,137239199,2157,2132,1457,840
"14567",22,137240365,137257207,944,915,732,426
"14568",22,137293116,137322427,2879,2778,1678,1005
"14569",22,137348962,137356996,349,376,218,133
"14570",22,137422756,137439965,1402,1376,899,513
"14571",22,137444311,137450357,417,441,373,247
"14572",22,137452342,137468506,1158,1162,730,448
"14573",22,137476330,137482772,381,401,257,175
"14574",22,137484605,137503050,1101,979,824,483
"14575",22,137540312,137553717,589,616,537,373
"14576",22,137577705,137579228,63,46,83,58
"14577",22,137602598,137608989,437,415,267,185
"14578",22,137610337,137615638,237,259,260,148
"14579",22,137967293,137976538,569,575,478,280
"14580",23,0,16728,0,0,0,0
"14581",24,1462711,1468773,380,348,365,242
"14582",24,1534533,1537973,148,146,205,125
"14583",24,1903055,1904416,82,72,165,155
"14584",24,9940381,9941549,75,74,140,75
"14585",24,10234304,10236698,81,95,147,111
"14586",24,10633473,10635319,24,29,122,101
"14587",24,10755715,10756841,17,11,67,56
"14588",24,15815837,15818304,20,27,143,93
"14589",24,19381176,19383170,99,101,95,58
"14590",24,19874581,19875871,66,79,139,95
"14591",24,20066726,20068346,54,44,107,90
"14592",24,21932385,21933472,15,11,75,67
"14593",24,22134674,22139140,109,106,366,225
"14594",24,23292299,23293756,29,30,114,68
"14595",24,23331525,23337813,340,341,313,197
"14596",24,23901130,23903062,14,30,137,103
"14597",24,37912154,37913650,22,15,118,95
"14598",24,38803623,38806099,81,80,168,89
"14599",24,39194207,39197828,96,90,231,203
"14600",24,39580450,39582944,94,87,235,165
"14601",24,39724704,39727245,95,77,227,143
"14602",24,39733690,39737343,166,147,215,140
"14603",24,39903878,39912313,442,373,692,454
"14604",24,39948551,39956561,265,303,427,302
"14605",24,40467468,40469607,72,61,124,91
"14606",24,40474101,40476513,87,83,182,113
"14607",24,41923647,41925256,33,30,109,54
"14608",24,45186439,45188185,55,52,142,119
"14609",24,46260223,46261468,29,27,147,127
"14610",24,46325055,46327984,30,32,188,148
"14611",24,46571647,46578061,263,258,486,322
"14612",24,46756766,46760865,95,99,244,169
"14613",24,48487205,48489031,99,77,148,129
"14614",24,48496399,48500867,143,168,233,184
"14615",24,48890270,48892727,120,132,160,117
"14616",24,49039847,49044143,133,137,280,237
"14617",24,49290033,49293243,220,209,264,186
"14618",24,53071587,53073719,99,117,216,172
"14619",24,53259895,53268765,387,350,689,502
"14620",24,53279310,53282608,168,167,344,241
"14621",24,53283894,53285938,90,95,198,120
"14622",24,53287055,53294451,310,322,520,357
"14623",24,53310608,53324484,727,638,948,598
"14624",24,65533586,65535075,24,34,103,60
"14625",24,65594459,65596984,53,55,150,125
"14626",24,65642569,65645589,74,84,239,202
"14627",24,65705825,65707681,47,25,176,113
"14628",24,67780437,67781553,16,17,99,77
"14629",24,68820572,68836706,885,845,998,603
"14630",24,71067763,71068883,47,42,71,65
"14631",24,72028963,72031190,102,75,206,131
"14632",24,72120972,72136025,752,652,848,579
"14633",24,74292584,74293831,35,31,98,50
"14634",24,76172422,76174446,45,41,140,98
"14635",24,100635765,100637226,49,47,93,79
"14636",24,100643905,100645668,34,42,149,129
"14637",24,102515902,102518414,108,97,129,104
"14638",24,106917040,106918654,70,77,163,145
"14639",24,107452605,107455269,92,72,134,97
"14640",24,107628053,107630297,56,49,125,96
"14641",24,107729599,107734282,139,166,312,172
"14642",24,107773106,107777690,219,217,285,192
"14643",24,109269998,109272230,38,43,172,89
"14644",24,110086802,110088449,59,51,161,139
"14645",24,110963553,110967529,86,95,261,188
"14646",24,111868846,111869987,29,28,71,48
"14647",24,112636541,112638398,31,40,155,138
"14648",24,118494711,118497427,108,105,136,73
"14649",24,119374509,119377468,71,73,226,195
"14650",24,119467998,119469607,42,49,94,71
"14651",24,119501811,119503945,85,72,157,127
"14652",24,119573366,119575927,44,29,147,84
"14653",24,119652690,119656546,86,86,159,112
"14654",24,120358354,120359916,77,78,167,134
"14655",24,129646096,129660180,848,783,876,488
"14656",24,129700532,129708235,363,359,318,210
"14657",24,129842579,129844241,73,67,130,69
"14658",24,129976425,129984787,410,353,386,247
"14659",24,130113941,130123261,305,321,674,422
"14660",24,131633486,131634568,55,39,86,74
"14661",24,132736559,132738408,44,32,114,76
"14662",24,135021641,135022748,42,37,86,58
"14663",24,135031906,135033327,54,53,127,79
"14664",24,135051142,135052545,47,37,122,95
"14665",24,135520482,135522190,47,60,108,80
"14666",24,136577484,136579167,73,77,108,102
"14667",24,136909066,136910685,51,62,140,101
"14668",24,138127368,138129178,64,64,143,110
"14669",24,139289244,139294074,71,63,286,193
"14670",24,140431405,140434769,77,89,247,140
"14671",24,149539302,149541834,82,112,156,117
"14672",24,149870720,149872397,38,56,95,60
"14673",24,150154319,150155931,53,43,137,101
"14674",24,150197376,150203367,180,196,613,421
"14675",24,150218726,150224122,127,92,290,217
"14676",24,151081086,151085083,218,197,231,162
"14677",24,151359394,151360815,70,71,125,69
"14678",24,151749184,151755637,284,209,400,292
"14679",24,151788603,151790130,55,51,158,113
"14680",24,151969603,151971293,83,82,150,90
"14681",24,151980903,151982688,58,51,151,119
"14682",24,152600674,152602643,44,42,152,95
"14683",24,152829584,152832527,82,85,201,104
"14684",24,152889615,152924319,1871,1742,1666,1004
