"CHR","START","END","GFP_1","GFP_3","YAF_2","YAF_3"
"9",97395741,97401504,223,222,363,251
"9",97500530,97506585,325,310,376,260
"9",97702780,97707179,315,279,456,415
"9",97708429,97712404,236,222,267,201
"9",97873770,97877844,176,165,405,283
"9",97978833,97983494,135,132,280,175
"9",98056285,98057749,58,58,153,85
"9",98141502,98148039,419,403,651,477
"9",98190727,98199561,545,460,586,355
"9",98222700,98223925,46,35,129,107
"9",98231836,98233927,67,56,145,119
"9",98313937,98319444,266,250,378,228
"9",98537987,98541777,92,84,266,230
"9",98574365,98579447,226,212,397,279
"9",98705395,98712557,414,359,373,250
"9",98789985,98793429,134,133,293,182
"9",98860950,98863428,90,77,158,131
"9",98969456,98980700,861,816,895,526
"9",98985705,98990906,361,335,476,360
"9",98992832,98996032,185,158,406,245
"9",98997081,98999676,127,121,199,116
"9",99180838,99187040,202,201,414,248
"9",99252447,99258652,271,248,361,267
"9",99444524,99446087,33,25,123,84
"9",100098270,100100059,84,88,172,110
"9",100601277,100602949,44,47,100,71
"9",101528945,101530445,42,31,108,59
"9",104925467,104929751,132,143,298,199
"9",105901112,105902705,63,71,132,67
"9",106587243,106589746,66,57,195,177
"9",107018004,107025391,207,192,411,318
"9",107130226,107131982,60,63,142,109
"9",107385994,107408000,1015,929,714,510
"9",107420106,107422641,103,91,120,75
"9",107736534,107742903,259,206,452,280
"9",107809834,107811845,28,35,130,106
"9",108093743,108095508,23,12,145,129
"9",108467869,108471408,86,88,248,216
"9",108472568,108475278,128,128,276,239
"9",108476502,108479406,82,75,215,213
"9",108534822,108535936,15,17,80,63
"9",108549081,108553685,118,116,435,374
"9",108608338,108610659,53,32,159,127
"9",109010804,109014937,90,111,310,253
"9",109243781,109246913,162,112,173,157
"9",109313372,109324062,621,581,827,528
"9",109326760,109328003,62,73,116,94
"9",109329019,109331906,156,150,249,188
"9",109340742,109351478,483,431,565,404
"9",109354243,109357167,133,141,157,111
"9",109517275,109522057,204,206,255,198
"9",109815374,109818213,77,62,237,172
"9",112011056,112013221,36,36,167,111
"9",112028260,112030552,23,12,225,144
"9",112041134,112044534,53,48,267,202
"9",112049147,112052905,81,68,261,224
"9",112166056,112167151,52,56,125,95
"9",112750067,112755905,215,217,485,328
"9",113398199,113401966,126,116,268,169
"9",113485375,113488396,97,74,185,162
"9",113516210,113521301,144,102,337,197
"9",113556029,113569811,623,627,928,616
"9",113577500,113582552,230,217,502,376
"9",113673753,113678932,176,174,312,201
"9",113737498,113739711,110,90,232,182
"9",114107331,114111085,220,193,323,245
"9",114148779,114162191,731,695,855,532
"9",114275409,114279320,179,168,262,189
"9",114280747,114292437,715,660,780,502
"9",114347788,114350912,147,128,175,109
"9",114445759,114452780,199,203,490,361
"9",114486416,114489111,80,56,149,147
"9",114549230,114553074,91,85,269,207
"9",114587362,114588649,24,42,116,83
"9",114621572,114622787,71,60,178,136
"9",114652499,114653895,52,44,114,71
"9",114690305,114695266,100,97,391,320
"9",114732755,114734271,22,15,115,91
"9",114778602,114780529,51,44,144,133
"9",114893034,114895816,84,89,298,266
"9",114906937,114912402,180,194,567,441
"9",115004617,115007379,86,70,224,127
"9",115233976,115235622,31,26,126,103
"9",115261613,115264348,35,30,149,126
"9",116073151,116075848,39,48,309,230
"9",116189982,116194254,115,99,331,248
"9",116278335,116281415,54,69,233,210
"9",116285373,116289930,92,82,306,289
"9",116334894,116337485,61,55,132,82
"9",116376927,116378445,43,39,132,134
"9",116546979,116551839,160,122,374,264
"9",119962982,119964318,53,53,131,67
"9",120043050,120045015,100,100,175,107
"9",120477367,120478594,32,32,108,115
"9",120885674,120888051,73,71,244,183
"9",120890023,120895032,248,230,470,334
"9",120933583,120937923,115,102,350,198
"9",121259045,121261532,71,58,144,116
"9",121264745,121273294,255,273,549,394
"9",121277864,121280043,81,80,223,144
"9",121280919,121290273,287,282,979,713
"9",121439267,121448913,440,395,594,468
"9",121450269,121455620,237,215,281,173
"9",121497312,121500679,354,323,382,248
"9",121528699,121530228,79,71,111,110
"9",121544369,121548179,180,207,269,188
"9",121550075,121559991,494,520,870,530
"9",121561057,121569910,583,613,916,580
"9",121597940,121614051,837,699,984,661
"9",121630945,121657496,1661,1541,1646,1048
"9",121678055,121703409,1420,1307,1553,972
"9",121737081,121747129,531,475,752,480
"9",121871385,121872519,53,54,129,74
"9",122051329,122054328,107,84,194,137
"9",122118180,122137472,1419,1277,1248,822
"9",122158254,122161456,90,68,139,93
"9",122190651,122194494,218,242,246,167
"9",122201380,122230941,1853,1741,1763,1149
"9",123265867,123270490,301,273,401,224
"9",123281737,123284319,103,137,150,98
"9",123928710,123930949,60,72,109,49
"9",123993821,124005837,692,639,797,489
"9",124006743,124020617,791,695,696,467
"9",124034065,124046952,725,650,757,477
"9",124050610,124055771,234,224,414,283
"9",124077875,124080113,120,105,260,180
"9",124132753,124135093,93,84,178,122
"9",124212573,124219126,312,314,401,277
"9",124254409,124264485,348,325,756,500
"9",124265615,124269248,193,181,362,245
"9",124288816,124303134,716,669,1116,650
"9",124305768,124314720,308,322,515,295
"9",124339347,124345784,297,331,508,294
"9",124392197,124394677,88,76,252,222
"9",124464912,124508481,3083,2887,1927,1245
"9",124510956,124516126,275,268,266,211
"9",124551831,124553383,54,41,111,80
"9",124617472,124619070,49,44,189,138
"9",124657591,124660938,45,53,215,240
"9",124772914,124783279,542,515,693,469
"9",124830813,124836022,236,239,389,221
"9",124848526,124861070,704,648,856,532
"9",125142625,125144021,64,60,151,80
"9",125511297,125514989,84,107,287,219
"9",125520816,125523983,67,62,291,202
"9",125630638,125633519,64,54,246,197
"9",125659264,125660792,27,15,132,98
"9",126046132,126056930,674,689,537,389
"9",126080416,126084406,136,122,158,92
"9",126222036,126230711,624,634,622,349
"9",126495156,126511747,962,1010,951,568
"9",126513343,126517792,242,274,270,205
"9",126561604,126566773,362,314,363,231
"9",126676079,126709580,2443,2375,2145,1272
"9",126721374,126725486,244,225,251,166
"9",126955790,126958060,95,117,186,137
"9",127005021,127006360,51,67,80,65
"9",127074232,127075906,113,111,238,170
"9",127221203,127227120,294,248,298,230
"9",127244174,127246061,72,69,130,106
"9",127369539,127371673,119,118,154,82
"9",127387018,127390324,149,189,240,174
"9",127394954,127399424,371,423,333,265
"9",127415027,127420086,234,226,402,263
"9",127501966,127510435,456,515,656,357
"9",127516817,127528962,629,615,966,628
"9",127534340,127547306,605,585,986,629
"9",127555119,127565475,536,554,848,567
"9",127565914,127571401,321,330,452,297
"9",127572476,127575155,97,87,197,145
"9",127578728,127580793,132,130,192,143
"9",127606646,127613548,349,321,431,302
"9",127709916,127725027,823,763,736,449
"9",127747007,127756525,642,582,568,360
"9",127758508,127781018,1158,1053,1080,719
"9",127795803,127797338,78,89,171,110
"9",127802094,127804524,107,109,240,162
"9",127835409,127842096,266,310,359,233
"9",127864802,127879253,926,959,947,582
"9",127895979,127900366,209,204,225,150
"9",127909813,127932030,1157,1069,1187,737
"9",127939861,127956357,914,961,1312,859
"9",127960199,127984077,1226,1124,1616,1033
"9",128066593,128069711,122,139,244,169
"9",128122822,128130124,332,329,372,196
"9",128143758,128154845,829,816,674,442
"9",128294545,128296021,33,44,76,60
"9",128339877,128341842,117,111,187,86
"9",128405135,128412789,388,384,479,327
"9",128469202,128471486,140,138,155,132
"9",128554190,128555560,39,27,111,90
"9",128632090,128638939,364,389,488,285
"9",128719490,128726189,322,311,327,240
"9",128817707,128825309,369,406,409,252
"9",128828384,128830521,120,83,106,92
"9",128890147,128893791,199,232,400,258
"9",128907099,128915038,432,459,640,415
"9",128986587,128988241,43,47,145,105
"9",129035939,129038767,203,189,190,133
"9",129100148,129104664,207,185,179,137
"9",129105536,129112185,335,332,365,228
"9",129124700,129125942,66,41,144,106
"9",129166796,129168458,92,80,175,142
"9",129170257,129176282,307,319,559,339
"9",129177135,129186399,511,522,678,406
"9",129356773,129362390,228,224,231,141
"9",129458173,129461288,180,199,269,175
"9",129480703,129505332,1011,1095,2135,1376
"9",129554758,129559827,267,255,506,371
"9",129565083,129573939,391,394,540,345
"9",129599811,129617948,966,902,1336,816
"9",129662532,129691050,2244,2118,1650,1145
"9",129693742,129706320,837,791,783,563
"9",129717914,129730131,627,616,621,437
"9",129748103,129760755,608,647,725,423
"9",129773027,129780885,354,333,677,450
"9",129883976,129888740,174,177,299,192
"9",130137354,130139749,99,72,242,173
"9",130141646,130145950,281,269,350,246
"9",130167086,130178632,575,561,565,344
"9",130180711,130189054,445,426,460,305
"9",130233076,130241417,371,363,524,328
"9",130242259,130246915,277,253,266,207
"9",130300418,130323544,1290,1283,1453,960
"9",130324476,130358071,1983,1932,1822,1112
"9",130361278,130401271,2298,2220,2093,1388
"9",130424815,130434035,587,579,495,355
"9",130442807,130454664,838,849,866,541
"9",130457855,130494760,2162,1979,2040,1227
"9",130531714,130541204,531,491,666,411
"9",130542052,130545155,151,110,194,117
"9",130654840,130668928,1044,1065,751,455
"9",130675272,130684461,479,462,434,274
"9",130845470,130848320,46,39,192,162
"9",130856652,130864906,199,173,559,392
"9",130865775,130867852,54,57,115,114
"9",130892976,130909464,1039,1006,963,571
"9",130910360,130945917,2604,2418,2461,1576
"9",130959036,130964043,249,270,380,275
"9",130969960,130978872,538,445,432,298
"9",130984672,131003088,1135,1110,1198,793
"9",131008263,131017219,667,577,558,363
"9",131044593,131047134,129,141,155,104
"9",131056748,131058214,92,107,97,61
"9",131091620,131108691,884,930,941,555
"9",131110083,131115071,160,194,410,286
"9",131116691,131118131,111,108,170,130
"9",131177531,131179973,56,59,183,134
"9",131269364,131285379,1063,1041,872,591
"9",131394852,131398608,78,82,290,213
"9",131402237,131403375,42,24,138,105
"9",131405020,131408439,126,105,364,269
"9",131500443,131504607,181,183,314,179
"9",131602040,131611224,330,300,634,419
"9",131635128,131636876,66,58,153,104
"9",131666907,131671638,162,148,469,308
"9",131676361,131680501,60,66,344,255
"9",131727362,131729822,76,76,258,165
"9",131733574,131737610,130,125,309,250
"9",131822984,131829423,380,355,342,226
"9",131830812,131852377,1239,1088,955,595
"9",132026093,132029022,111,122,264,199
"9",132065666,132073409,328,284,382,233
"9",132097206,132102190,189,200,151,82
"9",132113345,132120535,247,237,207,161
"9",132140157,132176571,2294,2124,2094,1383
"9",132178013,132194838,968,940,870,583
"9",132196651,132214727,1035,901,913,622
"9",132221069,132224484,216,221,212,162
"9",132225387,132254156,2195,2149,1829,1057
"9",132768774,132774142,275,275,362,232
"9",132972406,133009050,2214,1997,1850,1301
"9",133022293,133027393,196,201,213,129
"9",133098278,133129497,1858,1864,1784,1159
"9",133130778,133136220,282,228,321,217
"9",133150923,133169117,960,841,920,551
"9",133184394,133190448,286,314,334,237
"9",133199342,133208252,566,526,548,317
"9",133209319,133211396,158,153,139,103
"9",133276610,133278636,119,107,91,69
"9",133306231,133307664,80,98,138,99
"9",133345386,133348021,120,98,166,89
"9",133374922,133380179,183,171,271,169
"9",133421309,133435135,742,692,672,452
"9",133436216,133465681,2001,2019,1775,1029
"9",133467127,133480838,791,715,668,371
"9",133483573,133495575,933,902,794,503
"9",133504414,133542622,3222,2995,3107,2024
"9",133627442,133668434,2492,2356,2489,1690
"9",133669440,133674479,303,287,336,187
"9",133675445,133696573,1518,1502,1565,961
"9",133699773,133719662,1483,1441,1740,1110
"9",133724589,133743938,1237,1246,1293,906
"9",133871777,133880391,470,481,538,328
"9",133913560,133921263,317,363,532,326
"9",133934442,133940709,348,343,411,256
"9",133941914,133950216,382,378,522,374
"9",133989753,133997781,475,442,547,359
"9",134024663,134027286,125,109,168,124
"9",134053196,134064066,714,752,754,470
"9",134065811,134073676,380,393,431,307
"9",134086920,134088702,128,109,123,85
"9",134097770,134103237,248,238,301,218
"9",134185536,134194691,538,506,477,325
"9",134208422,134246392,2680,2520,2089,1319
"9",134313355,134326325,970,961,938,573
"9",134399542,134444362,3602,3680,3006,1792
"9",134448651,134451788,148,144,232,128
"9",134501626,134504679,179,171,260,146
"9",134543841,134559809,880,775,1098,698
"9",134569942,134572920,226,196,270,191
"9",134585353,134586811,78,72,125,93
"9",134596963,134607227,342,400,605,461
"9",134632544,134649209,889,899,1142,743
"9",134665395,134672182,177,174,568,367
"9",134686913,134696017,399,372,450,289
"9",134867996,134872596,315,270,402,261
"9",135497878,135508903,546,516,660,415
"9",135520567,135528569,388,413,254,159
"9",135601700,135619880,1197,1202,927,533
"9",135727690,135799993,5021,4801,2860,1717
"9",135905196,135909293,143,166,259,218
"9",135924997,135931891,385,407,377,215
"9",135973274,136006416,1859,1767,1427,857
"9",136007534,136012329,229,216,306,203
"9",136044630,136064049,1368,1268,1428,880
"9",136078233,136138982,4284,4164,3566,2143
"9",136139824,136162457,1597,1568,1092,719
"9",136168304,136174122,571,584,405,255
"9",136175097,136183832,682,665,475,315
"9",136184956,136210052,1622,1531,998,645
"9",136213842,136270800,3655,3444,2896,1816
"9",136273482,136307693,2698,2736,1705,1022
"9",136321469,136368941,3790,3610,2401,1404
"9",136436377,136444555,437,456,541,352
"9",136483026,136491164,720,722,614,365
"9",136561367,136573480,1135,1182,1269,788
"9",136574879,136579827,359,343,368,194
"9",136581645,136612369,2357,2359,1412,873
"9",136613795,136632679,1927,1848,1300,719
"9",136634290,136636187,100,77,73,62
"9",136639450,136647762,589,622,465,265
"9",136648837,136680261,2818,2609,1572,928
"9",136681134,136704035,2002,2015,1368,814
"9",136704971,136724469,1475,1392,1162,758
"9",136725528,136737097,714,651,626,346
"9",136738004,136751218,1309,1260,782,501
"9",136753114,136772270,1271,1184,982,649
"9",136790694,136809496,1154,1125,1145,713
"9",136845291,136863712,1212,1183,893,541
"9",136880402,136887724,385,344,379,247
"9",136898459,136903093,383,373,439,374
"9",136940170,136956509,1005,919,758,416
"9",136957772,136966619,628,653,401,268
"9",136968296,137000944,2611,2406,1632,1060
"9",137018967,137037872,1802,1764,1254,768
"9",137038805,137059257,1905,1873,1510,868
"9",137061549,137090398,2062,1893,1598,974
"9",137104478,137119172,877,857,608,385
"9",137135815,137144470,694,654,406,253
"9",137145673,137150102,339,353,225,100
"9",137152887,137202817,3390,3339,2190,1275
"9",137211401,137239199,2157,2132,1457,840
"9",137240365,137257207,944,915,732,426
"9",137293116,137322427,2879,2778,1678,1005
"9",137348962,137356996,349,376,218,133
"9",137422756,137439965,1402,1376,899,513
"9",137444311,137450357,417,441,373,247
"9",137452342,137468506,1158,1162,730,448
"9",137476330,137482772,381,401,257,175
"9",137484605,137503050,1101,979,824,483
"9",137540312,137553717,589,616,537,373
"9",137577705,137579228,63,46,83,58
"9",137602598,137608989,437,415,267,185
"9",137610337,137615638,237,259,260,148
"9",137967293,137976538,569,575,478,280
"M",0,16728,0,0,0,0
"X",1462711,1468773,380,348,365,242
"X",1534533,1537973,148,146,205,125
"X",1903055,1904416,82,72,165,155
"X",9940381,9941549,75,74,140,75
"X",10234304,10236698,81,95,147,111
"X",10633473,10635319,24,29,122,101
"X",10755715,10756841,17,11,67,56
"X",15815837,15818304,20,27,143,93
"X",19381176,19383170,99,101,95,58
"X",19874581,19875871,66,79,139,95
"X",20066726,20068346,54,44,107,90
"X",21932385,21933472,15,11,75,67
"X",22134674,22139140,109,106,366,225
"X",23292299,23293756,29,30,114,68
"X",23331525,23337813,340,341,313,197
"X",23901130,23903062,14,30,137,103
"X",37912154,37913650,22,15,118,95
"X",38803623,38806099,81,80,168,89
"X",39194207,39197828,96,90,231,203
"X",39580450,39582944,94,87,235,165
"X",39724704,39727245,95,77,227,143
"X",39733690,39737343,166,147,215,140
"X",39903878,39912313,442,373,692,454
"X",39948551,39956561,265,303,427,302
"X",40467468,40469607,72,61,124,91
"X",40474101,40476513,87,83,182,113
"X",41923647,41925256,33,30,109,54
"X",45186439,45188185,55,52,142,119
"X",46260223,46261468,29,27,147,127
"X",46325055,46327984,30,32,188,148
"X",46571647,46578061,263,258,486,322
"X",46756766,46760865,95,99,244,169
"X",48487205,48489031,99,77,148,129
"X",48496399,48500867,143,168,233,184
"X",48890270,48892727,120,132,160,117
"X",49039847,49044143,133,137,280,237
"X",49290033,49293243,220,209,264,186
"X",53071587,53073719,99,117,216,172
"X",53259895,53268765,387,350,689,502
"X",53279310,53282608,168,167,344,241
"X",53283894,53285938,90,95,198,120
"X",53287055,53294451,310,322,520,357
"X",53310608,53324484,727,638,948,598
"X",65533586,65535075,24,34,103,60
"X",65594459,65596984,53,55,150,125
"X",65642569,65645589,74,84,239,202
"X",65705825,65707681,47,25,176,113
"X",67780437,67781553,16,17,99,77
"X",68820572,68836706,885,845,998,603
"X",71067763,71068883,47,42,71,65
"X",72028963,72031190,102,75,206,131
"X",72120972,72136025,752,652,848,579
"X",74292584,74293831,35,31,98,50
"X",76172422,76174446,45,41,140,98
"X",100635765,100637226,49,47,93,79
"X",100643905,100645668,34,42,149,129
"X",102515902,102518414,108,97,129,104
"X",106917040,106918654,70,77,163,145
"X",107452605,107455269,92,72,134,97
"X",107628053,107630297,56,49,125,96
"X",107729599,107734282,139,166,312,172
"X",107773106,107777690,219,217,285,192
