"seqnames","start","end","width","strand","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr5",56156556,56157963,1408,"*",-1.00971643608273,0.00010231653165415,0.00081283994973331,"Promoter (2-3kb)",5,56111578,56160929,49352,2,"79722","ENST00000505970.2",2966
"chr3",159634353,159635281,929,"*",1.08927634156204,0.00010232746590405,0.00081284740864297,"Intron (ENST00000639147.1/100505385, intron 3 of 3)",3,159732375,159897629,165255,1,"29970","ENST00000689690.1",-97094
"chr20",49661512,49662478,967,"*",1.04464827401753,0.00010236592494604,0.00081299408481125,"Intron (ENST00000371711.4/9334, intron 1 of 8)",20,49632945,49713878,80934,2,"9334","ENST00000371711.4",51400
"chr2",27884809,27886226,1418,"*",1.30160205503499,0.00010238874856946,0.00081306673683468,"Intron (ENST00000448427.1/9577, intron 3 of 5)",2,27889941,28025385,135445,1,"9577","ENST00000436924.5",-3715
"chr10",88659933,88662034,2102,"*",1.14259227746697,0.00010262913370703,0.00081474079268066,"Promoter (2-3kb)",10,88664441,88678811,14371,1,"8513","ENST00000394375.7",-2407
"chr10",46005727,46007875,2149,"*",1.06753840977658,0.00010263094076326,0.00081474079268066,"3' UTR",10,46006295,46019537,13243,2,"8031","ENST00000583565.5",11662
"chr4",159434713,159435916,1204,"*",1.31661499397431,0.00010264762561326,0.00081483347493139,"Distal Intergenic",4,159352457,159353569,1113,1,"9693","ENST00000509891.1",82256
"chr18",74454087,74454998,912,"*",-1.11479954572779,0.00010273191006025,0.00081542294235271,"Promoter (2-3kb)",18,74434775,74457308,22534,2,"125704","ENST00000343998.8",2310
"chr6",117591294,117592813,1520,"*",1.16861221104879,0.000102896849689,0.00081657273079623,"Intron (ENST00000368498.7/57120, intron 1 of 8)",6,117560269,117602511,42243,2,"57120","ENST00000368498.7",9698
"chr7",12669204,12670891,1688,"*",1.27418484658225,0.00010297602697398,0.000817081466835,"Distal Intergenic",7,12686856,12689179,2324,1,"10124","ENST00000396662.5",-15965
"chr18",26617145,26619023,1879,"*",1.20553679119676,0.0001029847021217,0.00081711043839133,"Intron (ENST00000579973.5/284252, intron 2 of 5)",18,26454913,26629242,174330,2,"284252","ENST00000317932.11",10219
"chr10",89122309,89123024,716,"*",1.2162327771342,0.00010309651639453,0.00081787790991071,"Distal Intergenic",10,89063335,89063411,77,2,"100616192","ENST00000578358.1",-58898
"chr21",43631915,43635128,3214,"*",1.07437339088471,0.00010325201705742,0.00081895173677484,"Exon (ENST00000291560.7/11077, exon 5 of 9)",21,43609887,43609989,103,2,"102464825","ENST00000613967.1",-21926
"chr8",38792989,38794221,1233,"*",1.1032662209437,0.00010329112916033,0.00081922200723082,"Intron (ENST00000519416.5/6867, intron 2 of 12)",8,38788361,38819622,31262,1,"6867","ENST00000521154.1",4628
"chr16",59542910,59544989,2080,"*",1.00927472531586,0.0001033386510503,0.00081955894773142,"Distal Intergenic",16,59754461,59755026,566,2,"644649","ENST00000564761.3",210037
"chr12",599743,600544,802,"*",-1.23796184961961,0.00010335372384647,0.00081963852040616,"Intron (ENST00000305108.10/4815, intron 1 of 3)",12,564376,610418,46043,2,"4815","ENST00000397265.7",9874
"chr15",65595127,65596332,1206,"*",1.18194846341111,0.00010348294765426,0.00082050589918478,"Promoter (2-3kb)",15,65595765,65598865,3101,2,"81556","ENST00000563729.1",2533
"chr1",45954124,45954932,809,"*",1.25302584180055,0.00010350189902523,0.00082061355011016,"Intron (ENST00000361297.7/23139, intron 4 of 28)",1,45959386,46011109,51724,1,"23139","ENST00000482881.1",-4454
"chr4",14852487,14854400,1914,"*",1.0094128369046,0.0001035584686421,0.00082098202048623,"Intron (ENST00000505089.6/201853, intron 2 of 6)",4,14474085,14888167,414083,2,"201853","ENST00000509654.5",33767
"chr8",19140295,19141817,1523,"*",1.10697482161727,0.00010390560166637,0.00082329256993363,"Intron (ENST00000660401.1/105379301, intron 2 of 3)",8,19091733,19115251,23519,1,"105379301","ENST00000518324.2",48562
"chr17",66075169,66077826,2658,"*",1.01460611293031,0.00010401266326129,0.00082394156174628,"Intron (ENST00000535342.7/201134, intron 8 of 26)",17,66176914,66182415,5502,2,"201134","ENST00000577322.1",104589
"chr18",24359905,24361010,1106,"*",1.31947693843163,0.00010401283867179,0.00082394156174628,"Intron (ENST00000319481.8/114876, intron 4 of 27)",18,24367934,24377538,9605,2,"114876","ENST00000581343.1",16528
"chr3",182921819,182923343,1525,"*",1.18594924735825,0.00010403080193873,0.00082401313378804,"Exon (ENST00000608000.1/ENST00000608000.1, exon 1 of 1)",3,182898685,182913978,15294,1,"23200","ENST00000475636.1",23134
"chr2",58239695,58241712,2018,"*",1.03733159768891,0.00010423344548344,0.00082545317254896,"Promoter (<=1kb)",2,58159243,58241255,82013,2,"55120","ENST00000696542.1",0
"chr7",35696912,35698710,1799,"*",1.03507102386868,0.00010439958352422,0.00082664282470658,"Promoter (<=1kb)",7,35694275,35697459,3185,2,"64224","ENST00000603731.2",0
"chr6",105603163,105605207,2045,"*",1.03397655974627,0.00010449610345654,0.0008272057211472,"Distal Intergenic",6,105612667,105632196,19530,2,"105377922","ENST00000423489.1",26989
"chr7",32048559,32051375,2817,"*",1.13815787367773,0.00010460862346301,0.00082789497168711,"Intron (ENST00000396191.6/5137, intron 2 of 17)",7,31751179,32070407,319229,2,"5137","ENST00000396191.6",19032
"chr2",54809867,54811431,1565,"*",1.1346177025575,0.00010467814603174,0.0008283242707664,"Intron (ENST00000673912.1/400954, intron 2 of 42)",2,54853851,54882878,29028,1,"400954","ENST00000493997.1",-42420
"chr3",158807960,158809995,2036,"*",1.05308062760523,0.00010477380211422,0.00082900053730627,"Promoter (<=1kb)",3,158809002,158819706,10705,1,"64747","ENST00000489639.1",0
"chr18",54774674,54776870,2197,"*",1.02935490728997,0.00010485642216984,0.00082957353749458,"Intron (ENST00000586570.5/5874, intron 2 of 4)",18,54828477,54895516,67040,1,"5874","ENST00000262094.10",-51607
"chr11",71763313,71764523,1211,"*",-1.11304031056024,0.00010488062646771,0.00082968431380548,"Intron (ENST00000527856.5/ENST00000527856.5, intron 2 of 4)",11,71787480,71801243,13764,1,"55199","ENST00000687021.2",-22957
"chr4",76637787,76639752,1966,"*",1.06214064238827,0.00010526809586838,0.00083243815190183,"Promoter (<=1kb)",4,76639517,76779177,139661,1,"57619","ENST00000646790.1",0
"chr5",14382514,14385418,2905,"*",1.19113760026298,0.00010527480307706,0.00083243815190183,"Promoter (1-2kb)",5,14387343,14387950,608,1,"7204","ENST00000510757.1",-1925
"chr4",145679573,145680281,709,"*",1.2432156618223,0.00010530333803837,0.00083258283093925,"Promoter (<=1kb)",4,145680146,145732797,52652,1,"646603","ENST00000438731.7",0
"chr5",167777692,167778668,977,"*",1.28628761917173,0.00010535816033211,0.00083291321676385,"Intron (ENST00000518659.6/57451, intron 4 of 30)",5,167755003,168263185,508183,1,"57451","ENST00000520394.5",22689
"chr15",96270672,96272044,1373,"*",1.09304820702403,0.00010540227256676,0.00083320304357822,"Exon (ENST00000616032.5/644192, exon 4 of 6)",15,96266529,96275996,9468,2,"644192","ENST00000560395.5",3952
"chr15",48336785,48337876,1092,"*",1.09465396759302,0.00010544545768025,0.00083350391059513,"Promoter (2-3kb)",15,48334445,48340236,5792,1,"1854","ENST00000561350.1",2340
"chr12",93616431,93617254,824,"*",1.00183109875584,0.00010549513495383,0.00083381554206271,"Distal Intergenic",12,93575058,93583487,8430,1,"8835","ENST00000549510.1",41373
"chr7",94043142,94043702,561,"*",1.32754354780103,0.00010555681967041,0.00083426254605636,"Intron (ENST00000415536.5/107986820, intron 1 of 3)",7,94061141,94066661,5521,1,"107986820","ENST00000438538.1",-17439
"chr8",32778939,32780661,1723,"*",1.02254885501452,0.00010564189257083,0.00083479268302087,"Intron (ENST00000651335.1/3084, intron 7 of 7)",8,32721845,32756475,34631,1,"3084","ENST00000519240.5",57094
"chrX",97563638,97564922,1285,"*",1.18132988025567,0.00010569954929095,0.0008351242996639,"Promoter (<=1kb)",23,97431286,97564505,133220,2,"10824","ENST00000439759.6",0
"chr10",63491444,63492561,1118,"*",1.16296392311974,0.00010570179736777,0.0008351242996639,"Intron (ENST00000633035.1/221037, intron 1 of 3)",10,63167225,63465977,298753,2,"221037","ENST00000399262.7",-25467
"chr12",132150902,132155738,4837,"*",-1.20280595468681,0.00010582493617761,0.00083581298230505,"Promoter (<=1kb)",12,132150841,132152473,1633,1,"79050","ENST00000538784.2",61
"chr2",71034059,71035916,1858,"*",-1.0226557896372,0.00010585716337377,0.00083602691739962,"Intron (ENST00000434990.1/ENST00000434990.1, intron 1 of 3)",2,71024127,71029893,5767,1,"79315","ENST00000642062.1",9932
"chr6",53290132,53291868,1737,"*",1.28988047108996,0.00010586816107709,0.00083607317593511,"Exon (ENST00000370918.8/60481, exon 3 of 9)",6,53276993,53277071,79,1,"100847075","ENST00000579080.1",13139
"chr1",68623884,68625047,1164,"*",1.02958651054394,0.00010611191707153,0.00083783546541579,"Distal Intergenic",1,68474152,68497221,23070,2,"55635","ENST00000370966.9",-126663
"chr5",34968590,34970976,2387,"*",1.06542757846958,0.0001061547445107,0.00083809224896576,"Distal Intergenic",5,34953526,34954855,1330,1,"134218","ENST00000509626.1",15064
"chr2",167180926,167182030,1105,"*",1.0636617634323,0.00010616979485521,0.00083817038560461,"Intron (ENST00000409195.6/129446, intron 3 of 10)",2,167187283,167259749,72467,1,"129446","ENST00000409605.1",-5253
"chr2",182372630,182373369,740,"*",1.09704565385102,0.00010642784118188,0.00084000369918124,"Intron (ENST00000462938.6/5136, intron 2 of 15)",2,182140041,182427036,286996,2,"5136","ENST00000409365.6",53667
"chr4",55903363,55904283,921,"*",1.2153305975564,0.00010646743470522,0.00084024515279423,"Promoter (<=1kb)",4,55889743,55903177,13435,2,"105377663","ENST00000668940.1",-186
"chr12",132555199,132562883,7685,"*",-1.03998455968202,0.00010646876543353,0.00084024515279423,"Promoter (<=1kb)",12,132560047,132570104,10058,1,"57666","ENST00000539264.5",0
"chr11",67942845,67944028,1184,"*",-1.06971778782713,0.00010668256112733,0.00084168737106746,"Intron (ENST00000527543.2/112268076, intron 1 of 3)",11,67934563,67955802,21240,2,"112268076","ENST00000527543.2",11774
"chr11",1155582,1166424,10843,"*",-1.02067078766288,0.0001071005044889,0.00084473893373733,"Promoter (<=1kb)",11,1157953,1201138,43186,1,"4586","ENST00000621226.2",0
"chr18",11856321,11857924,1604,"*",1.03364144097724,0.00010743923430036,0.00084704092403209,"Promoter (<=1kb)",18,11857440,11881172,23733,1,"2774","ENST00000602628.1",0
"chr10",20890520,20892387,1868,"*",1.17263798273415,0.00010751046049181,0.00084739708488933,"Intron (ENST00000377122.9/10529, intron 2 of 27)",10,20867759,20897215,29457,2,"10529","ENST00000377119.5",4828
"chr2",237117454,237118610,1157,"*",1.2647312156698,0.00010760255306298,0.00084791750207992,"Distal Intergenic",2,237096678,237098160,1483,1,"10920","ENST00000465362.1",20776
"chr8",99327021,99328937,1917,"*",1.22871811974802,0.00010783245636771,0.00084948221766573,"Intron (ENST00000496144.5/157680, intron 19 of 33)",8,99275209,99424532,149324,1,"157680","ENST00000522802.5",51812
"chr21",29168888,29169882,995,"*",1.19146031731414,0.00010788644370977,0.00084986635526593,"Intron (ENST00000341618.8/56911, intron 7 of 7)",21,29145559,29175219,29661,1,"56911","ENST00000470800.1",23329
"chr3",152375567,152377317,1751,"*",1.2570551031175,0.00010793439962005,0.00085020294586418,"Intron (ENST00000282486.10/4154, intron 2 of 9)",3,152339695,152340990,1296,2,"645843","ENST00000639378.1",-34577
"chr5",55970104,55972029,1926,"*",1.11805667115323,0.00010830234914445,0.00085263237529324,"Intron (ENST00000381298.7/3572, intron 3 of 16)",5,55936650,55976254,39605,2,"3572","ENST00000698640.1",4225
"chr14",62443699,62444320,622,"*",1.22787454362464,0.00010851394830558,0.00085410622929549,"Distal Intergenic",14,62134149,62139973,5825,2,"101954204","ENST00000555156.1",-303726
"chr6",109743756,109744464,709,"*",1.06327378583503,0.00010862820890655,0.00085488145534459,"3' UTR",6,109736773,109825426,88654,1,"9896","ENST00000675272.1",6983
"chr5",79297445,79299443,1999,"*",1.07466362909152,0.00010877927315133,0.00085582183919602,"Promoter (<=1kb)",5,79300243,79325197,24955,1,"133746","ENST00000412001.1",-800
"chr7",138186738,138188181,1444,"*",1.00995722547299,0.00010884431814348,0.00085604371975079,"Exon (ENST00000364595.1/ENST00000364595.1, exon 1 of 1)",7,138163440,138164637,1198,1,"107986749","ENST00000413567.1",23298
"chr17",9346162,9346951,790,"*",1.10550722847569,0.00010889985799785,0.00085643911822739,"Intron (ENST00000306357.9/9482, intron 7 of 7)",17,9250487,9273434,22948,2,"9482","ENST00000570987.1",-72728
"chr3",115320447,115322600,2154,"*",1.13058384135092,0.00010893382280097,0.00085666481043727,"Intron (ENST00000653398.1/101926886, intron 6 of 6)",3,115239879,115285347,45469,1,"101926886","ENST00000459855.2",80568
"chr19",52397664,52398497,834,"*",1.1607074456313,0.00010910404616851,0.00085775462050843,"Promoter (<=1kb)",19,52388836,52397713,8878,2,"102724105","ENST00000702916.1",0
"chrX",37846328,37847958,1631,"*",1.02320085247197,0.00010936000735276,0.00085931003410261,"Promoter (<=1kb)",23,37836757,37847514,10758,2,"6990","ENST00000378581.7",0
"chr11",74436954,74437996,1043,"*",1.00682706298201,0.00010938100852791,0.00085939201642538,"Intron (ENST00000533008.1/ENST00000533008.1, intron 2 of 3)",11,74457082,74462367,5286,2,"10008","ENST00000525550.1",24371
"chr8",115055279,115056728,1450,"*",1.00773533019434,0.00010942037667541,0.00085965979926449,"Distal Intergenic",8,115414429,115492221,77793,2,"7227","ENST00000518018.1",435493
"chr19",21767253,21767961,709,"*",1.30245437193111,0.00010954230343592,0.00086045146055906,"Promoter (<=1kb)",19,21722771,21767579,44809,2,"163227","ENST00000358296.11",0
"chr3",18123584,18125139,1556,"*",1.0372874357703,0.00010966555150317,0.00086117002820747,"Intron (ENST00000414318.2/9779, intron 1 of 8)",3,18013655,18041541,27887,1,"339862","ENST00000624232.1",109929
"chr6",44015868,44017433,1566,"*",1.0164713584366,0.00010977705869248,0.00086187920983971,"Intron (ENST00000687843.1/101929705, intron 1 of 4)",6,43997182,44003649,6468,2,"101929705","ENST00000607590.1",-12219
"chr2",29459778,29460461,684,"*",1.22035395601786,0.00010993704325943,0.00086296864869357,"Intron (ENST00000389048.8/238, intron 4 of 28)",2,29319554,29352214,32661,1,"101929386","ENST00000655343.1",140224
"chr6",110773418,110774638,1221,"*",1.20045475238232,0.00011024311941903,0.00086503725192539,"5' UTR",6,110627002,110746201,119200,2,"23097","ENST00000463016.1",-27217
"chr6",48541056,48542309,1254,"*",1.08322508436599,0.00011035309716638,0.00086564963290377,"Distal Intergenic",6,47856673,48111197,254525,2,"442213","ENST00000339488.9",-429859
"chr3",66763171,66764174,1004,"*",1.05887652131442,0.00011038963852236,0.00086586925769213,"Distal Intergenic",3,66780076,66824439,44364,2,"105377144","ENST00000661256.1",60265
"chr12",118307030,118308069,1040,"*",1.1519332912618,0.00011042522949546,0.00086604838708122,"Intron (ENST00000419821.6/51347, intron 1 of 20)",12,118238102,118256059,17958,2,"51347","ENST00000535570.5",-50971
"chr9",138140391,138142052,1662,"*",-1.19840509509493,0.00011056719046923,0.0008668979125043,"Exon (ENST00000442569.1/ENST00000442569.1, exon 7 of 8)",9,138150075,138174700,24626,1,"643224","ENST00000635438.1",-8023
"chr11",33158880,33160471,1592,"*",1.24934261139336,0.00011067525499791,0.0008675909412539,"Promoter (<=1kb)",11,33134413,33161421,27009,2,"1479","ENST00000526480.1",950
"chr6",121503416,121504537,1122,"*",1.29440189410277,0.00011109821179336,0.00087052891348135,"Distal Intergenic",6,121437499,121448812,11314,1,"2697","ENST00000647564.1",65917
"chr10",110573999,110575848,1850,"*",1.22057234504084,0.00011112160359156,0.00087062831620746,"Promoter (<=1kb)",10,110573143,110591086,17944,1,"9126","ENST00000689932.1",856
"chr2",53445309,53446677,1369,"*",1.13085659188917,0.00011115418413054,0.00087079968584906,"Distal Intergenic",2,53581204,53606078,24875,2,"105374601","ENST00000482339.2",159401
"chr4",168408704,168409401,698,"*",1.16960000996048,0.00011128297697867,0.00087172469251535,"Intron (ENST00000682922.1/91351, intron 22 of 37)",4,168395716,168400978,5263,2,"91351","ENST00000503190.1",-7726
"chr10",17028935,17030214,1280,"*",1.11624345482523,0.00011145528804174,0.0008728642779059,"Intron (ENST00000377833.10/8029, intron 27 of 66)",10,16965640,16984195,18556,2,"8029","ENST00000438254.1",-44740
"chr2",36563381,36564801,1421,"*",1.21975637780377,0.00011152938915006,0.00087336049582633,"Promoter (1-2kb)",2,36552783,36561498,8716,2,"9637","ENST00000487919.5",-1883
"chr5",81770556,81773304,2749,"*",1.09072938433307,0.00011160120875339,0.00087388082411516,"Distal Intergenic",5,81446869,81751797,304929,2,"23635","ENST00000507655.5",-18759
"chr8",96252820,96254700,1881,"*",1.06170121301879,0.00011168638243385,0.00087450566488319,"Promoter (2-3kb)",8,96239429,96257070,17642,2,"51001","ENST00000524341.5",2370
"chr5",43309686,43311079,1394,"*",1.19950742047186,0.00011175699336626,0.00087497430374777,"Promoter (2-3kb)",5,43298679,43313224,14546,2,"3157","ENST00000511774.1",2145
"chr13",51501286,51502807,1522,"*",1.07709210843778,0.00011188556756427,0.00087593877913315,"Intron (ENST00000657609.1/ENST00000657609.1, intron 1 of 3)",13,51430305,51454264,23960,2,"26512","ENST00000483288.5",-47022
"chr6",129575144,129575920,777,"*",1.18010854488839,0.0001121807820666,0.00087799640533292,"Promoter (<=1kb)",6,129491901,129575423,83523,2,"102723409","ENST00000657779.1",0
"chr21",26041493,26042462,970,"*",1.1174706279179,0.00011223226858124,0.00087835710342588,"Intron (ENST00000354192.7/351, intron 4 of 14)",21,25997188,26051018,53831,2,"351","ENST00000491395.5",8556
"chr8",42554680,42555688,1009,"*",1.04575294512548,0.00011239951313585,0.00087949671961804,"3' UTR",8,42546428,42552726,6299,1,"114926","ENST00000490331.2",8252
"chr12",79887055,79888307,1253,"*",1.33295480069371,0.00011242077004533,0.00087957841754969,"Intron (ENST00000261207.9/4659, intron 2 of 25)",12,79828371,79872872,44502,2,"4659","ENST00000548318.1",-14183
"chr8",46417770,46419974,2205,"*",-1.07764038242151,0.00011262977203985,0.00088095937642693,"Distal Intergenic",8,46579213,46614523,35311,2,"389652","ENST00000518311.3",194549
"chr3",181683289,181684626,1338,"*",1.12173824146511,0.00011281075987183,0.00088195087672343,"Intron (ENST00000660576.1/347689, intron 4 of 6)",3,181698644,181740765,42122,1,"347689","ENST00000642218.1",-14018
